gene_symbol,gene_title,logFC,P.Value,adj.P.Val
ARF3,ADP ribosylation factor 3,-0.08664876491572655,0.4357432653016974,0.8760252446716533
NACA,nascent polypeptide-associated complex alpha subunit,-0.09526998094982335,0.41769882977260486,0.8702110228419003
GPX1,glutathione peroxidase 1,0.294355895419617,0.0897854252580548,0.8650998688947181
PGK1,phosphoglycerate kinase 1,-0.024141556297423143,0.8644912989950854,0.9775871123521997
PGK1,phosphoglycerate kinase 1,0.023240329436649373,0.7602561379550116,0.9517598922616646
SUMO3,small ubiquitin-like modifier 3,-0.1273424988059344,0.46341576142957464,0.8807792915811246
SUMO3,small ubiquitin-like modifier 3,0.024453348940582213,0.7522631533798909,0.9495612913265774
RPS27,ribosomal protein S27,0.027886899819525128,0.7458633379050797,0.9479561916179574
TPP1,tripeptidyl peptidase 1,-0.0037332516580564725,0.9808985464010161,0.9969535768529563
TPP1,tripeptidyl peptidase 1,0.06884522111172414,0.6813860126661927,0.9336420738269229
GNB1,G protein subunit beta 1,-0.057527592869489656,0.5604257132853885,0.9019250680830564
GNB1,G protein subunit beta 1,0.2634842220290427,0.038530075385518815,0.8650998688947181
GNB1,G protein subunit beta 1,-0.012012059019330723,0.8419028871504188,0.9728754486405881
NUMA1,nuclear mitotic apparatus protein 1,0.29340232588977616,0.22272974766834325,0.8650998688947181
FTH1,ferritin heavy chain 1,0.02890510813470061,0.8304190609187353,0.9691910814661382
RAN,"RAN, member RAS oncogene family",-0.18059870860188879,0.41098039461738956,0.8695040143984362
RAN,"RAN, member RAS oncogene family",-0.3360223924045262,0.08522082433472068,0.8650998688947181
HNRNPC,heterogeneous nuclear ribonucleoprotein C (C1/C2),-0.2499087294135311,0.16421070028988344,0.8650998688947181
CAPN1,calpain 1,-0.08947221672126421,0.6110590212366787,0.9128450488989713
MIR636///SRSF2,microRNA 636///serine and arginine rich splicing factor 2,-0.3522504540896245,0.10184087978258871,0.8650998688947181
MIR636///SRSF2,microRNA 636///serine and arginine rich splicing factor 2,-0.35378582975093337,0.1788607407550438,0.8650998688947181
CALU,calumenin,-0.0758592197928119,0.6638820164270207,0.9294863984899328
CALU,calumenin,-0.13824625165180796,0.354116250101443,0.8650998688947181
CALU,calumenin,-0.060532313849973846,0.6530003286447108,0.9272350461646757
NFE2L1,"nuclear factor, erythroid 2 like 1",0.19329101712206417,0.13454918837303653,0.8650998688947181
NFE2L1,"nuclear factor, erythroid 2 like 1",0.1775622880539967,0.06490742947575436,0.8650998688947181
ARL6IP5,ADP ribosylation factor like GTPase 6 interacting protein 5,0.24734028863121038,0.18322551392620162,0.8650998688947181
ARL6IP5,ADP ribosylation factor like GTPase 6 interacting protein 5,0.2930667049983868,0.022490430210076864,0.8650998688947181
DPYSL2,dihydropyrimidinase like 2,0.15895330359595172,0.1757172740955214,0.8650998688947181
RPLP1,ribosomal protein lateral stalk subunit P1,-0.012730388692192056,0.843762922423685,0.9731055596813933
CTNNA1,catenin alpha 1,-0.041970743485607816,0.6636072385569527,0.9294863984899328
CTNNA1,catenin alpha 1,0.10958732247668322,0.1414233182086169,0.8650998688947181
CTSD,cathepsin D,0.2111729958171633,0.22263712624277066,0.8650998688947181
FAM120A,family with sequence similarity 120A,0.215583787878488,0.13628099378730352,0.8650998688947181
MAT2A,methionine adenosyltransferase 2A,-0.5858718279480657,0.1931638707418899,0.8650998688947181
MAT2A,methionine adenosyltransferase 2A,-0.8418772732474321,0.07867435525881121,0.8650998688947181
LAMC1,laminin subunit gamma 1,0.03284962960782965,0.8149251597756052,0.9637353284179402
LAMC1,laminin subunit gamma 1,0.19391369768792813,0.19754109635333403,0.8650998688947181
LOC100506248///MIR1244-2///MIR1244-3///MIR1244-1///LOC728026///PTMA,"prothymosin alpha///microRNA 1244-2///microRNA 1244-3///microRNA 1244-1///prothymosin alpha-like///prothymosin, alpha",-0.07065102107707473,0.6474123370540263,0.9256149730467269
PTMA,"prothymosin, alpha",0.03522444187216302,0.7700385245153823,0.9530538886804787
FAM120A,family with sequence similarity 120A,0.04597747450071821,0.5291500015216642,0.8952177074923893
HNRNPK,heterogeneous nuclear ribonucleoprotein K,0.11241446504900564,0.2663330100931838,0.8650998688947181
BZW1,basic leucine zipper and W2 domains 1,-0.43744938451603355,0.01559059298770581,0.8650998688947181
BZW1,basic leucine zipper and W2 domains 1,-0.055306321687065375,0.5318374501780136,0.8957216449357819
SEPT2,septin 2,-0.13825629968190548,0.1619689582559093,0.8650998688947181
ATF4,activating transcription factor 4,-0.23367415964303415,0.20514851123588157,0.8650998688947181
GNAS,GNAS complex locus,0.05157229583731076,0.41140821976862363,0.8695040143984362
RPS15A,ribosomal protein S15a,-0.12123976515772357,0.3337737863143222,0.8650998688947181
ANXA5,annexin A5,0.06437951859474884,0.643205796821497,0.9239090436944845
STMN1,stathmin 1,0.21782177722515536,0.47297639441978023,0.8821778259087373
LRP1,LDL receptor related protein 1,0.08518492219871933,0.7244575631585941,0.9423022978903896
LRP1,LDL receptor related protein 1,0.25633340248914227,0.08621995550962397,0.8650998688947181
PSMB7,proteasome subunit beta 7,0.05055662959960373,0.5962559149851177,0.9109687772702952
PEA15,phosphoprotein enriched in astrocytes 15,0.05694089647344343,0.7743493279280588,0.953780529904868
PEA15,phosphoprotein enriched in astrocytes 15,0.1819897750099297,0.2376002010963504,0.8650998688947181
ECH1,enoyl-CoA hydratase 1,0.1190214980918383,0.4953201271513399,0.8858232566758767
ODC1,ornithine decarboxylase 1,-0.25555309651900227,0.4014650980739314,0.8692543207193548
IQGAP1,IQ motif containing GTPase activating protein 1,0.10731911163697622,0.41412927598740246,0.8699255954162781
XRCC6,X-ray repair cross complementing 6,0.02362011597138045,0.8186503621373971,0.9652436639011744
ACO2,aconitase 2,0.17369592037776652,0.49369956651496394,0.8858232566758767
DAZAP2,DAZ associated protein 2,-0.027999649282570073,0.7341478687864271,0.9445020047870459
SPARCL1,SPARC like 1,-0.0627141732787223,0.57652579576113,0.9057166389671851
MCL1,BCL2 family apoptosis regulator,-0.9829979780481619,0.23114501202707538,0.8650998688947181
MCL1,BCL2 family apoptosis regulator,-0.32322141190888287,0.41298423716177657,0.8695885209597755
MCL1,BCL2 family apoptosis regulator,-0.4779899632003254,0.3422732231216572,0.8650998688947181
HSPA1B///HSPA1A,heat shock protein family A (Hsp70) member 1B///heat shock protein family A (Hsp70) member 1A,0.08598864994950928,0.6005181256721558,0.9115707445447463
HSPA1L///HSPA1B///HSPA1A,heat shock protein family A (Hsp70) member 1 like///heat shock protein family A (Hsp70) member 1B///heat shock protein family A (Hsp70) member 1A,0.0032845251136304895,0.9837701079635843,0.9978944752669904
ACTB,actin beta,0.06441157542186876,0.3020849561174755,0.8650998688947181
SARS,seryl-tRNA synthetase,-0.006635049326348882,0.940572065053605,0.9895441149870241
TMBIM6,transmembrane BAX inhibitor motif containing 6,-0.1451333827275015,0.12445603532983841,0.8650998688947181
TMBIM6,transmembrane BAX inhibitor motif containing 6,0.23193285595453383,0.04112717660647499,0.8650998688947181
LMAN2,"lectin, mannose binding 2",0.020899353695385616,0.9205063838900363,0.9870310300301635
HSPD1,heat shock protein family D (Hsp60) member 1,-0.41292614192248694,0.026513352810327316,0.8650998688947181
HSPD1,heat shock protein family D (Hsp60) member 1,-0.1863563974904074,0.1788435855010276,0.8650998688947181
ZYX,zyxin,0.2199192545866203,0.46318652070846444,0.8807792915811246
RPL12,ribosomal protein L12,-0.0037942090484998337,0.9791911808965433,0.996651588693975
CIRBP,cold inducible RNA binding protein,0.006927274200691791,0.9566736244692148,0.9926109710059745
CIRBP,cold inducible RNA binding protein,0.016117481573666128,0.875636885933772,0.9800802913496616
CCT7,chaperonin containing TCP1 subunit 7,-0.14922048815261704,0.27913110127106977,0.8650998688947181
PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1,-0.10352629376707581,0.23204656084726089,0.8650998688947181
PSME1,proteasome activator subunit 1,0.017767389883943496,0.8968671902884167,0.9831910992027989
PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1,-0.10931656608113247,0.46040978890828055,0.8807792915811246
PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1,0.12695643074286145,0.3428311087747633,0.8650998688947181
RPS10,ribosomal protein S10,-0.09308818260624777,0.29968256827726936,0.8650998688947181
ATP5O,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit",0.06274308400611672,0.6151439043562461,0.9141435251317558
RPS15,ribosomal protein S15,-0.0112020211953464,0.8776083850889442,0.9806599320174373
PSMD8,"proteasome 26S subunit, non-ATPase 8",-0.2275235459698925,0.08025510864536907,0.8650998688947181
LAMP2,lysosomal associated membrane protein 2,-0.04873089837219822,0.7301058377990705,0.9433933179672009
TPI1,triosephosphate isomerase 1,0.09156918927767559,0.5528593282515246,0.9007999385691308
RPL29,ribosomal protein L29,0.014782546317355589,0.9414926730964974,0.9896084362011598
GSTP1,glutathione S-transferase pi 1,-0.07222047222486178,0.5998382615592822,0.9114194368506034
HYOU1,hypoxia up-regulated 1,-0.1210563116517483,0.16898884149222984,0.8650998688947181
SNRPD2,small nuclear ribonucleoprotein D2 polypeptide,0.02233187114364922,0.9162467995476486,0.9864630747154975
PLOD1,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",-0.0784731233926702,0.509519558676186,0.8884220078621254
ZNF207,zinc finger protein 207,-0.25979397827290757,0.00635322240642696,0.8650998688947181
ZNF207,zinc finger protein 207,-0.02475644214182758,0.7999066540146719,0.9603963013601957
PSMD2,"proteasome 26S subunit, non-ATPase 2",0.01325121561703317,0.8976342284629315,0.983344539010034
SCD,stearoyl-CoA desaturase,0.522040567029993,0.08201868496997515,0.8650998688947181
SCD,stearoyl-CoA desaturase,0.7798357552444828,0.010317821940557524,0.8650998688947181
RAP1B,"RAP1B, member of RAS oncogene family",0.013039844093878003,0.8848200361651726,0.9819237310527702
RPS21,ribosomal protein S21,0.06033055455721114,0.7131090838870582,0.9391010770995499
MAP4,microtubule associated protein 4,-0.04459999806602921,0.8508032704600337,0.9752179052510472
MAP4,microtubule associated protein 4,0.020452705026902208,0.8524254037576868,0.9753235649280588
BCAP31,B-cell receptor-associated protein 31,0.36007600204613205,0.06731756958332685,0.8650998688947181
CTSB,cathepsin B,0.12943404115066712,0.5788008337976813,0.9066380824614985
CTSB,cathepsin B,-0.07610965895390992,0.681182285087582,0.9336420738269229
KARS,lysyl-tRNA synthetase,0.145499122274511,0.2952517741420832,0.8650998688947181
EPRS,glutamyl-prolyl-tRNA synthetase,-0.08492734843447532,0.603185547042107,0.912815932103187
EPRS,glutamyl-prolyl-tRNA synthetase,0.357106153638211,0.04676659468625721,0.8650998688947181
EPRS,glutamyl-prolyl-tRNA synthetase,0.2976517159973878,0.04827485308191572,0.8650998688947181
PRDX6,peroxiredoxin 6,0.05209627222453233,0.7225554627863335,0.9417161341273532
PRDX6,peroxiredoxin 6,0.1903508344823866,0.1426292854765893,0.8650998688947181
PPP1CA,protein phosphatase 1 catalytic subunit alpha,0.023579222462807244,0.8727652104460839,0.9798145659410659
SARAF,store-operated calcium entry associated regulatory factor,0.12182390684373275,0.27709612195304595,0.8650998688947181
AHCYL1,adenosylhomocysteinase like 1,0.2388951302341874,0.10102678163415375,0.8650998688947181
AHCYL1,adenosylhomocysteinase like 1,0.1404052821991414,0.25454262992855387,0.8650998688947181
AHCYL1,adenosylhomocysteinase like 1,-0.0422478965048198,0.6718840780269333,0.9317172761822868
IST1,"IST1, ESCRT-III associated factor",0.025760427306596573,0.7554229635974089,0.9509036567838243
GNB2,G protein subunit beta 2,0.10538993194447269,0.501329092736373,0.8864286072654164
H2AFZ,H2A histone family member Z,-0.012011023781449942,0.9335836301845186,0.988120890117505
NCOR1,nuclear receptor corepressor 1,0.12462439559607669,0.41745381677793114,0.8702110228419003
NCOR1,nuclear receptor corepressor 1,-0.11666058357483232,0.6465145489845063,0.9251665177432505
NCOR1,nuclear receptor corepressor 1,0.20443898970149027,0.18682553456125453,0.8650998688947181
NCOR1,nuclear receptor corepressor 1,0.02878922036183967,0.7080172927419722,0.9382393158919011
SNORD38B///SNORD55///RPS8,"small nucleolar RNA, C/D box 38B///small nucleolar RNA, C/D box 55///ribosomal protein S8",-0.021291225309385195,0.889296139337472,0.9820817488008458
FLNA,filamin A,-0.14696672563362767,0.41903397018692756,0.8702110228419003
CNOT1,CCR4-NOT transcription complex subunit 1,-0.016908962389970455,0.8431748066665523,0.9728754486405881
CNOT1,CCR4-NOT transcription complex subunit 1,-0.1578622636007922,0.16571532974203879,0.8650998688947181
DHCR24,24-dehydrocholesterol reductase,0.12038384708615003,0.5998860641606008,0.9114194368506034
RAB11A,"RAB11A, member RAS oncogene family",0.05861610356777003,0.2969547203485409,0.8650998688947181
RAB11A,"RAB11A, member RAS oncogene family",0.1605866711049478,0.2231652578889537,0.8650998688947181
EIF3F,eukaryotic translation initiation factor 3 subunit F,-0.7941226654465687,0.17282002927589304,0.8650998688947181
PSAP,prosaposin,-0.00026386422764163123,0.9978404579822988,0.9996196794565712
RNF114,ring finger protein 114,-0.20830882368800885,0.2259969367525928,0.8650998688947181
RNF114,ring finger protein 114,-0.16247803784907586,0.23464457061844954,0.8650998688947181
SNORA68///RPL18A,"small nucleolar RNA, H/ACA box 68///ribosomal protein L18a",-0.12112941454634961,0.577081878666153,0.9061391970924461
STRAP,serine/threonine kinase receptor associated protein,0.04885699842603412,0.661640862827652,0.9289601457191441
PSAP,prosaposin,0.08566783996912117,0.4975114429114661,0.8858232566758767
S100A10,S100 calcium binding protein A10,0.12397402602513011,0.2421467437254867,0.8650998688947181
CCT8,chaperonin containing TCP1 subunit 8,-0.006604016425815485,0.9584005347825251,0.9926109710059745
MIR1292///SNORD110///SNORD86///SNORD57///NOP56,"microRNA 1292///small nucleolar RNA, C/D box 110///small nucleolar RNA, C/D box 86///small nucleolar RNA, C/D box 57///NOP56 ribonucleoprotein",-0.3303896736355581,0.05839513965010138,0.8650998688947181
MIR1292///SNORD110///SNORD86///SNORD57///NOP56,"microRNA 1292///small nucleolar RNA, C/D box 110///small nucleolar RNA, C/D box 86///small nucleolar RNA, C/D box 57///NOP56 ribonucleoprotein",-0.5103531229645625,0.035639583858424355,0.8650998688947181
PSMB1,proteasome subunit beta 1,-0.001695210605355802,0.9896883462403885,0.9984923235313966
CCT4,chaperonin containing TCP1 subunit 4,0.023948443463115008,0.838583251774825,0.9716873301866686
EPAS1,endothelial PAS domain protein 1,0.02107614374525188,0.8734357277589458,0.9799007198157335
EPAS1,endothelial PAS domain protein 1,-0.49683257893879973,0.12959679457684617,0.8650998688947181
DNAJA1,DnaJ heat shock protein family (Hsp40) member A1,-0.1559183297350638,0.32209366226280756,0.8650998688947181
DNAJA1,DnaJ heat shock protein family (Hsp40) member A1,-0.2627232335139984,0.3574894576750841,0.8650998688947181
PSMD4,"proteasome 26S subunit, non-ATPase 4",0.1771098709525632,0.4199168462492011,0.8703647491542057
UQCRC2,ubiquinol-cytochrome c reductase core protein II,-0.06634778530745465,0.6554005997857392,0.9276026571129288
CKB,creatine kinase B,-0.1862163937273724,0.3030469136393033,0.8650998688947181
RHOC,ras homolog family member C,0.23130597633423586,0.06704250656309334,0.8650998688947181
PGAM1,phosphoglycerate mutase 1,0.03453285890153964,0.7284750188625535,0.9428826663800153
STAT1,signal transducer and activator of transcription 1,-0.09612323096236149,0.6404838546689291,0.923218398131489
SNORA21///RPL23,"small nucleolar RNA, H/ACA box 21///ribosomal protein L23",0.15368681852794802,0.2602148937182561,0.8650998688947181
SSR1,signal sequence receptor subunit 1,-0.3893241027060579,0.09217592539179262,0.8650998688947181
SSR1,signal sequence receptor subunit 1,-0.1759569134279839,0.11872133811563539,0.8650998688947181
SSR1,signal sequence receptor subunit 1,0.12541925639588827,0.5160867150592185,0.8888977077092589
TRA2B,transformer 2 beta homolog (Drosophila),-0.03483664789641803,0.835415474115169,0.9709414329793302
TRA2B,transformer 2 beta homolog (Drosophila),-0.025182231138301227,0.8317198302008406,0.9694739494886616
FKBP4,FK506 binding protein 4,-0.24133513322609434,0.08656165550852613,0.8650998688947181
FKBP4,FK506 binding protein 4,0.0645608188848489,0.6629577966132858,0.92943825789448
HDGF,hepatoma-derived growth factor,-0.10461847343635261,0.4474805218216549,0.8770515641456844
PALLD,"palladin, cytoskeletal associated protein",-0.1092270767683622,0.3619742148573132,0.8650998688947181
MGEA5,meningioma expressed antigen 5 (hyaluronidase),-0.3421907686471421,0.10612599739293725,0.8650998688947181
MGEA5,meningioma expressed antigen 5 (hyaluronidase),-0.0798333645844003,0.7288987314044828,0.942920734673861
