probe_id,GSM114834,GSM114840,GSM114841,GSM114842,GSM114843,GSM114844,GSM114845,GSM114846,GSM114847,GSM114848,GSM114849,GSM114850,GSM114851,GSM114852,GSM114853,GSM114854,GSM114855,gene_symbol,gene_title
200602_at,289.5,309.9,353.6,389.8,265.4,297.8,262.2,232.1,187.3,381.5,343.7,229.5,289.7,222.1,247.3,313.2,266.0,APP,amyloid beta precursor protein
200603_at,889.4,800.2,642.7,939.4,813.9,930.4,776.7,862.9,879.4,843.7,947.0,737.3,637.8,766.7,893.1,977.3,740.6,PRKAR1A,protein kinase cAMP-dependent type I regulatory subunit alpha
200604_s_at,299.2,248.6,303.0,200.6,277.5,264.8,349.8,348.9,250.9,198.2,360.3,125.9,340.1,168.5,191.7,192.3,177.0,PRKAR1A,protein kinase cAMP-dependent type I regulatory subunit alpha
200605_s_at,891.2,888.5,714.1,808.8,815.0,845.2,706.9,1042.6,944.4,750.3,856.1,792.6,838.4,982.8,1209.1,904.7,788.9,PRKAR1A,protein kinase cAMP-dependent type I regulatory subunit alpha
200606_at,212.4,283.1,241.7,198.9,179.4,257.0,296.5,325.9,49.6,323.8,308.6,246.0,169.6,320.1,215.7,201.2,130.9,DSP,desmoplakin
200607_s_at,231.0,140.8,202.2,195.3,199.8,202.2,160.4,191.4,143.5,174.9,149.4,158.5,211.0,186.3,187.9,193.0,103.2,RAD21,RAD21 cohesin complex component
200608_s_at,378.4,377.5,343.5,420.1,373.2,350.2,197.4,299.3,203.5,389.0,439.1,314.7,353.9,355.5,320.8,372.5,222.3,RAD21,RAD21 cohesin complex component
200609_s_at,334.6,278.9,430.5,341.3,412.4,265.3,217.2,534.2,337.4,266.4,320.6,369.9,344.3,352.7,360.8,318.5,495.8,WDR1,WD repeat domain 1
200610_s_at,804.9,750.9,818.5,1061.9,811.7,919.1,795.1,1053.3,1009.7,770.5,859.3,965.8,945.5,957.3,925.3,1090.8,1000.7,NCL,nucleolin
200611_s_at,247.4,240.5,256.7,267.6,353.9,272.8,467.5,379.7,361.8,246.7,249.3,251.1,230.9,282.2,277.0,257.9,441.4,WDR1,WD repeat domain 1
200612_s_at,164.2,190.6,145.1,145.2,224.6,273.1,141.7,101.8,169.6,249.6,178.9,173.6,202.4,241.8,195.2,235.8,187.5,AP2B1,adaptor related protein complex 2 beta 1 subunit
200613_at,542.1,578.5,557.6,426.2,354.4,376.2,309.3,389.7,300.8,379.4,474.2,389.0,507.0,518.7,363.2,316.6,302.3,AP2M1,adaptor related protein complex 2 mu 1 subunit
200614_at,1402.6,1194.5,1303.8,1099.1,831.9,993.8,837.4,905.7,890.7,1000.1,1152.5,911.8,1012.6,1050.2,1025.9,877.9,1001.1,CLTC,clathrin heavy chain
200615_s_at,129.8,129.3,123.5,150.4,150.7,170.4,167.1,119.5,120.0,153.4,174.1,147.7,152.8,141.9,134.7,164.4,137.3,AP2B1,adaptor related protein complex 2 beta 1 subunit
200616_s_at,194.3,170.4,118.1,118.8,71.5,77.1,25.1,106.4,120.6,114.4,85.4,107.8,116.7,111.1,180.2,113.1,108.0,MLEC,malectin
200617_at,204.7,200.8,294.8,272.0,207.5,282.9,254.6,203.6,453.6,353.6,294.0,278.5,332.0,266.8,302.8,270.4,296.5,MLEC,malectin
200618_at,649.2,581.7,440.4,515.9,578.4,594.7,606.1,398.1,580.5,672.1,565.7,562.8,538.9,587.8,600.2,461.2,422.1,LASP1,LIM and SH3 protein 1
200619_at,174.3,164.0,139.0,148.0,97.7,144.1,56.9,114.6,131.4,128.4,153.0,109.3,157.7,129.3,122.8,115.0,85.0,SF3B2,splicing factor 3b subunit 2
200620_at,999.0,984.3,864.4,1010.9,668.6,708.1,619.1,745.6,821.0,640.9,809.4,776.8,859.4,892.6,865.2,757.9,679.4,TMEM59,transmembrane protein 59
200621_at,482.0,403.5,451.9,425.6,608.6,493.8,622.3,565.1,477.3,507.6,581.3,654.1,496.9,716.9,521.1,598.4,801.5,CSRP1,cysteine and glycine rich protein 1
200622_x_at,154.1,165.9,166.5,156.9,172.4,185.0,169.1,142.4,154.7,147.0,162.1,142.1,175.0,155.8,157.9,134.9,152.7,CALM3///CALM2///CALM1,calmodulin 3///calmodulin 2///calmodulin 1
200623_s_at,129.8,179.5,213.8,133.5,250.6,265.4,110.3,140.9,207.6,224.3,229.2,221.5,241.6,250.7,188.2,155.2,240.1,CALM3///CALM2///CALM1,calmodulin 3///calmodulin 2///calmodulin 1
200624_s_at,528.2,543.8,412.5,442.3,291.4,453.1,537.3,532.7,372.4,383.6,636.9,329.2,409.4,507.3,356.2,399.3,259.8,SNHG4///MATR3,small nucleolar RNA host gene 4///matrin 3
200625_s_at,530.8,571.6,487.2,478.3,757.0,540.7,306.6,539.8,562.4,523.5,544.8,521.6,617.8,549.3,535.2,518.3,582.9,CAP1,adenylate cyclase associated protein 1
200626_s_at,660.6,676.2,790.0,638.8,631.3,643.5,443.6,611.6,468.5,640.4,634.5,587.0,604.3,573.2,416.1,494.2,562.6,SNHG4///MATR3,small nucleolar RNA host gene 4///matrin 3
200627_at,830.2,957.2,868.3,898.3,614.2,918.3,549.6,728.6,703.7,645.4,931.9,842.4,908.2,1101.6,951.8,827.8,881.5,PTGES3,prostaglandin E synthase 3
200628_s_at,111.5,170.6,122.3,161.6,152.8,193.9,219.7,260.0,321.7,134.3,190.7,150.2,191.6,141.2,207.3,198.5,273.1,WARS,tryptophanyl-tRNA synthetase
200629_at,372.7,208.8,145.6,424.8,155.5,254.5,258.6,263.6,325.9,436.3,329.8,243.6,215.4,151.1,213.1,163.0,336.7,WARS,tryptophanyl-tRNA synthetase
200630_x_at,347.6,410.6,385.3,408.4,428.0,394.2,314.9,334.5,454.2,424.4,306.6,765.1,427.6,690.8,627.0,717.3,752.6,SETSIP///SET,SET-like protein///SET nuclear proto-oncogene
200631_s_at,489.4,452.9,592.8,473.1,385.2,414.3,405.7,423.0,320.2,393.3,487.0,413.0,395.4,431.0,358.1,368.3,378.4,SETSIP///SET,SET-like protein///SET nuclear proto-oncogene
200632_s_at,746.8,791.6,359.7,892.0,993.4,859.4,972.8,960.4,994.1,878.4,777.7,879.4,920.0,842.9,1084.5,929.8,960.3,NDRG1,N-myc downstream regulated 1
200633_at,3157.9,2860.4,3036.0,3055.4,2589.9,3217.2,2840.2,2988.2,3108.8,2570.7,2739.6,2731.2,2552.7,2757.6,2797.9,2646.6,2632.1,UBB,ubiquitin B
200634_at,806.9,610.0,605.2,695.9,597.8,635.5,789.4,725.7,1159.5,474.6,848.3,638.4,614.2,669.4,864.4,518.3,1322.7,PFN1,profilin 1
200635_s_at,143.0,231.5,79.6,265.9,169.4,217.7,142.9,170.9,161.6,173.9,222.5,259.5,145.5,206.7,256.8,243.6,168.4,PTPRF,"protein tyrosine phosphatase, receptor type F"
200636_s_at,447.3,468.8,283.6,545.1,444.2,563.7,338.7,393.9,475.2,515.2,595.4,512.7,489.2,567.7,602.2,594.4,447.9,PTPRF,"protein tyrosine phosphatase, receptor type F"
200637_s_at,107.9,138.8,72.6,199.6,148.3,198.3,163.6,149.0,185.2,153.9,195.8,210.1,202.1,200.4,208.7,163.2,183.0,PTPRF,"protein tyrosine phosphatase, receptor type F"
200638_s_at,656.7,741.2,386.3,642.3,552.1,882.6,699.5,813.3,696.3,510.3,685.4,571.1,527.5,541.8,689.7,572.8,618.5,YWHAZ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
200639_s_at,601.4,797.1,443.4,751.6,657.3,725.1,514.6,770.2,679.2,597.8,680.3,802.5,823.7,903.2,975.6,923.6,904.5,YWHAZ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
200640_at,781.3,795.1,716.7,801.2,933.2,1060.9,856.5,920.3,970.5,784.2,882.3,861.7,863.3,923.2,1097.0,974.7,1236.3,YWHAZ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
200641_s_at,552.6,484.9,498.7,435.8,565.5,660.4,679.4,739.1,641.8,432.5,529.4,374.5,571.6,413.1,469.3,486.8,518.8,YWHAZ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
200642_at,1553.1,1275.9,934.6,1733.3,1220.1,1203.8,1018.9,1135.3,1276.6,1179.6,1325.0,1251.1,1473.1,1384.0,1334.3,1352.9,1431.5,SOD1,"superoxide dismutase 1, soluble"
200643_at,219.2,204.5,223.7,222.4,180.1,194.9,116.4,187.4,186.3,160.3,216.8,223.8,212.2,252.5,250.8,191.5,198.9,HDLBP,high density lipoprotein binding protein
200644_at,258.9,246.4,445.2,206.9,479.3,390.4,275.2,259.1,327.8,372.7,398.3,424.6,249.4,439.5,399.0,249.2,392.6,MARCKSL1,MARCKS like 1
200645_at,1192.6,1141.3,1656.7,1120.0,1057.9,1219.2,755.3,1027.5,1241.6,1006.9,1035.8,1154.6,1129.3,1427.4,1358.6,1168.3,1091.3,GABARAP,GABA type A receptor-associated protein
200646_s_at,100.3,153.0,118.5,102.9,105.9,141.3,106.9,132.0,195.2,157.8,171.1,164.1,143.4,229.8,154.7,141.0,162.6,NUCB1,nucleobindin 1
200647_x_at,1193.0,879.1,698.5,385.9,451.4,369.2,529.3,519.0,329.2,460.1,580.7,319.5,648.7,490.6,438.5,452.8,285.4,EIF3CL///EIF3C,eukaryotic translation initiation factor 3 subunit C-like///eukaryotic translation initiation factor 3 subunit C
200648_s_at,561.7,556.3,433.0,389.4,741.0,691.3,667.7,692.8,553.7,338.3,656.7,303.9,746.0,313.3,327.6,525.7,359.4,GLUL,glutamate-ammonia ligase
200649_at,254.8,374.8,308.4,282.2,263.0,295.1,315.5,311.1,411.4,369.3,394.4,442.9,361.7,474.4,460.2,405.9,436.7,NUCB1,nucleobindin 1
200650_s_at,1984.6,1861.8,1273.4,1813.6,1790.5,1708.2,2195.3,2515.7,2158.8,1570.8,1620.3,2105.6,1895.5,2102.9,2287.7,2193.4,2641.8,LDHA,lactate dehydrogenase A
200651_at,2771.2,2198.9,2512.1,2088.1,1928.0,2006.4,1924.2,2121.2,1564.6,1530.3,2007.1,1665.4,2084.2,2083.5,1761.8,1638.4,1542.9,SNORD96A///SNORD95///RACK1,"small nucleolar RNA, C/D box 96A///small nucleolar RNA, C/D box 95///receptor for activated C kinase 1"
200652_at,658.9,549.9,676.9,434.0,411.0,400.3,328.7,405.2,305.7,335.0,542.2,384.3,463.8,460.0,399.8,345.1,277.1,SSR2,signal sequence receptor subunit 2
200653_s_at,720.2,643.7,564.4,819.4,651.5,687.6,427.4,599.1,768.8,614.8,801.4,636.4,700.4,642.2,653.0,624.4,562.4,CALM3///CALM2///CALM1,calmodulin 3///calmodulin 2///calmodulin 1
200654_at,1096.9,910.8,930.1,894.5,568.2,1138.7,668.7,748.0,1211.5,963.7,926.2,904.6,938.4,946.9,1025.0,808.2,894.3,P4HB,prolyl 4-hydroxylase subunit beta
200655_s_at,1074.2,901.0,657.5,1031.0,772.7,873.4,726.0,774.4,888.4,758.3,823.9,864.2,868.8,834.6,920.5,880.3,879.1,CALM3///CALM2///CALM1,calmodulin 3///calmodulin 2///calmodulin 1
200656_s_at,356.6,370.0,424.9,348.6,336.4,359.7,343.1,301.6,431.5,267.6,394.2,281.7,350.2,284.9,310.9,259.6,288.8,P4HB,prolyl 4-hydroxylase subunit beta
200657_at,793.1,716.4,602.5,689.2,498.8,664.9,760.3,832.2,721.2,329.5,640.4,519.4,492.3,635.8,669.9,553.9,801.1,SLC25A5,solute carrier family 25 member 5
200658_s_at,215.1,155.6,125.2,151.9,154.0,191.4,131.4,127.4,140.6,154.3,137.8,116.1,187.9,110.9,111.5,86.3,97.9,PHB,prohibitin
200659_s_at,89.1,62.2,48.3,65.6,64.0,39.7,50.6,92.0,72.0,73.0,81.4,85.2,82.4,91.1,56.6,63.5,63.4,PHB,prohibitin
200660_at,613.7,584.5,464.3,460.5,788.3,481.0,658.9,504.2,858.9,523.0,459.5,538.0,644.3,480.5,549.8,508.8,943.6,S100A11,S100 calcium binding protein A11
200661_at,216.5,203.0,211.5,271.8,223.8,228.9,141.4,181.3,279.9,206.3,212.1,217.4,227.3,239.9,235.3,203.4,311.3,CTSA,cathepsin A
200662_s_at,575.9,528.4,613.2,572.4,458.8,464.8,477.1,518.9,369.7,473.7,583.1,482.5,471.0,529.9,419.8,482.6,379.1,TOMM20,translocase of outer mitochondrial membrane 20
200663_at,1901.9,1784.9,2458.9,2262.0,1780.7,1990.7,1602.8,2003.4,1991.9,1695.1,1666.5,1817.3,2110.0,1848.1,1940.3,1819.4,2019.0,CD63,CD63 molecule
200664_s_at,150.5,154.9,183.1,156.8,262.9,166.9,449.9,312.9,427.5,112.7,192.1,219.7,223.2,186.4,228.2,231.4,319.6,DNAJB1,DnaJ heat shock protein family (Hsp40) member B1
200665_s_at,1926.6,1708.4,2736.0,2197.6,1780.6,2307.5,1525.9,1676.5,2519.4,2278.0,1884.3,2035.5,2175.2,1841.9,2002.7,1931.9,1929.2,SPARC,secreted protein acidic and cysteine rich
200666_s_at,377.8,330.2,297.4,306.8,566.0,310.6,471.4,534.4,981.9,290.0,463.1,511.7,527.6,447.3,533.4,534.1,555.0,DNAJB1,DnaJ heat shock protein family (Hsp40) member B1
200667_at,491.6,469.3,331.9,405.7,442.7,396.5,427.7,552.5,498.5,364.8,364.2,362.0,385.8,397.0,437.8,473.0,443.6,UBE2D3,ubiquitin conjugating enzyme E2 D3
200668_s_at,749.3,894.5,720.8,720.3,892.5,814.2,858.6,996.8,1053.6,681.1,804.1,733.8,752.6,807.1,901.7,956.7,965.4,UBE2D3,ubiquitin conjugating enzyme E2 D3
200669_s_at,391.5,431.4,362.3,361.3,500.2,439.8,514.7,661.6,625.2,233.1,403.0,425.2,520.6,439.6,482.9,553.1,530.3,UBE2D3,ubiquitin conjugating enzyme E2 D3
200670_at,243.4,233.1,269.7,208.9,314.3,326.2,466.9,530.6,286.9,208.9,231.5,201.9,216.7,216.5,186.7,238.6,315.9,XBP1,X-box binding protein 1
200671_s_at,386.4,344.1,195.4,402.2,291.0,310.9,375.9,437.0,504.9,329.6,464.9,340.3,596.5,323.6,411.7,349.1,336.9,SPTBN1,"spectrin beta, non-erythrocytic 1"
200672_x_at,795.8,732.6,307.9,694.4,667.5,547.7,584.3,686.1,801.4,717.5,718.0,821.6,911.9,782.5,816.4,873.2,910.9,SPTBN1,"spectrin beta, non-erythrocytic 1"
200673_at,1459.7,1492.4,1778.7,1538.5,1269.0,1406.8,1297.1,1339.1,1199.5,1394.7,1491.1,1304.2,1384.5,1360.6,1105.3,1350.2,1421.2,LAPTM4A,lysosomal protein transmembrane 4 alpha
200674_s_at,3569.7,2872.9,3441.4,3370.7,2927.9,3046.2,2104.9,2757.2,2861.9,2651.8,3027.1,2774.6,3094.3,3127.8,2580.0,2458.5,2465.2,RPL32,ribosomal protein L32
200675_at,1484.5,1603.5,1516.6,1839.7,2008.8,2140.4,1031.7,1418.1,2126.8,2079.8,1889.3,1977.7,1626.1,1994.5,2059.3,2046.4,1977.6,CD81,CD81 molecule
200676_s_at,87.6,80.2,66.8,81.8,72.5,104.2,61.3,59.6,73.6,94.4,88.6,65.8,84.1,85.0,64.7,77.7,76.8,UBE2L3,ubiquitin conjugating enzyme E2 L3
200677_at,761.6,803.6,856.0,589.7,701.4,552.1,704.5,754.6,470.4,616.7,643.6,539.9,692.8,687.4,549.9,520.3,532.9,PTTG1IP,pituitary tumor-transforming 1 interacting protein
200678_x_at,414.5,536.4,532.7,413.9,388.4,372.2,441.8,370.2,341.3,442.4,495.2,330.3,317.8,407.6,478.7,353.1,502.3,GRN,granulin
200679_x_at,607.7,467.9,492.8,475.1,349.7,371.6,336.7,415.1,316.5,374.5,364.7,371.8,487.8,343.2,348.5,328.8,303.5,HMGB1,high mobility group box 1
200680_x_at,1885.0,1550.0,1837.3,2117.0,1277.2,1247.3,1584.9,1613.4,1588.5,1656.5,1487.9,1854.5,1444.0,1775.2,1653.2,1667.3,1142.4,HMGB1,high mobility group box 1
200681_at,465.8,423.2,451.9,463.5,304.9,324.9,288.2,399.9,305.2,302.4,402.9,403.1,366.2,438.3,400.8,317.7,342.8,GLO1,glyoxalase I
200682_s_at,546.0,442.8,412.2,481.4,293.2,450.5,424.2,433.8,536.8,409.1,438.8,483.3,546.0,540.0,549.6,427.4,370.6,UBE2L3,ubiquitin conjugating enzyme E2 L3
200683_s_at,186.4,200.7,205.1,179.1,96.1,164.0,206.1,191.3,173.0,151.4,222.7,157.7,195.9,162.3,170.6,118.2,153.6,UBE2L3,ubiquitin conjugating enzyme E2 L3
200684_s_at,140.6,155.2,98.3,125.1,106.3,143.0,93.1,101.9,151.8,112.1,158.1,89.2,155.0,137.9,147.9,110.3,84.7,UBE2L3,ubiquitin conjugating enzyme E2 L3
200685_at,119.9,106.3,88.1,93.8,73.3,87.6,51.7,60.0,38.0,108.9,106.4,72.7,62.6,84.7,49.8,61.9,30.6,SRSF11,serine and arginine rich splicing factor 11
200686_s_at,398.8,417.6,578.0,410.2,442.0,363.9,332.3,373.2,279.7,498.3,461.5,356.9,321.7,332.7,252.9,337.9,295.0,SRSF11,serine and arginine rich splicing factor 11
200687_s_at,114.7,109.7,135.1,110.9,135.2,119.5,76.7,99.6,71.9,94.6,126.2,115.9,117.3,126.4,122.7,101.6,95.7,SF3B3,splicing factor 3b subunit 3
200688_at,34.4,34.0,40.9,46.1,38.7,37.4,63.5,31.1,27.0,56.6,40.9,28.4,33.2,32.0,31.7,33.6,27.7,SF3B3,splicing factor 3b subunit 3
200689_x_at,2739.7,2817.5,3460.1,2409.7,2242.9,2458.2,2485.6,2686.0,2095.4,2154.8,2457.2,2066.6,2955.5,2640.5,2268.3,2046.2,1869.1,MIR3654///EEF1G,microRNA 3654///eukaryotic translation elongation factor 1 gamma
200690_at,45.2,53.7,45.4,50.3,69.0,70.7,56.7,80.1,114.2,52.4,62.1,63.9,49.7,57.9,53.3,48.4,96.0,HSPA9,heat shock protein family A (Hsp70) member 9
200691_s_at,381.7,322.5,317.3,357.7,303.8,358.4,442.8,490.9,426.8,305.7,331.2,312.8,349.0,295.8,353.2,332.9,488.1,HSPA9,heat shock protein family A (Hsp70) member 9
200692_s_at,185.5,176.3,186.4,179.0,141.3,197.2,254.2,288.2,309.8,197.0,182.6,159.9,208.7,158.5,147.9,175.7,183.0,HSPA9,heat shock protein family A (Hsp70) member 9
200693_at,748.2,824.7,816.8,679.3,746.3,815.6,708.4,757.2,672.9,657.1,775.6,731.0,779.1,821.2,736.3,763.8,651.0,YWHAQ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta
200694_s_at,406.0,413.2,358.0,352.6,436.2,431.5,364.9,413.4,447.7,454.7,404.1,389.7,448.1,406.3,400.9,445.4,380.8,DDX24,DEAD-box helicase 24
200695_at,140.3,132.9,179.2,167.9,149.2,205.9,167.7,136.7,179.0,175.8,190.5,233.7,160.8,244.4,239.9,201.8,209.4,PPP2R1A,protein phosphatase 2 scaffold subunit Aalpha
200696_s_at,2473.3,2507.7,1763.2,2747.9,2372.8,2731.0,1611.6,2068.2,2122.4,2754.3,2337.2,2714.8,2456.0,2882.1,2541.5,3098.4,2529.5,GSN,gelsolin
200697_at,182.4,185.6,205.3,192.4,215.5,209.1,221.9,297.7,305.4,183.9,146.0,225.2,243.9,256.4,272.8,234.0,409.3,HK1,hexokinase 1
200698_at,416.7,369.5,450.5,341.2,276.4,693.8,408.5,434.7,394.0,379.7,349.5,391.9,351.5,386.2,405.9,412.3,412.2,KDELR2,KDEL endoplasmic reticulum protein retention receptor 2
200699_at,350.3,350.6,381.0,239.5,239.2,355.3,224.2,260.8,279.9,271.3,227.5,293.9,309.3,328.9,371.0,295.2,281.1,KDELR2,KDEL endoplasmic reticulum protein retention receptor 2
200700_s_at,410.8,370.3,508.0,401.5,365.2,457.5,401.4,386.9,456.4,331.9,431.7,376.0,442.1,417.2,485.9,366.0,424.2,KDELR2,KDEL endoplasmic reticulum protein retention receptor 2
200701_at,1204.2,1277.5,1575.6,1062.6,801.2,843.2,609.8,710.7,809.3,919.1,923.5,829.7,967.1,1021.1,1067.9,828.5,805.7,NPC2,NPC intracellular cholesterol transporter 2
200702_s_at,166.2,96.1,90.4,61.5,33.6,54.5,93.4,62.4,28.2,51.3,48.8,105.5,40.5,75.2,35.7,149.7,59.8,DDX24,DEAD-box helicase 24
200703_at,1046.5,1028.9,961.6,956.7,977.0,1125.8,687.7,788.2,1219.4,927.7,872.6,1114.0,1025.2,1246.9,1141.5,944.3,664.3,DYNLL1,dynein light chain LC8-type 1
200704_at,354.9,301.1,227.5,352.5,819.0,318.9,729.9,796.4,853.6,293.6,346.1,466.2,357.3,360.5,618.2,581.5,1168.3,LITAF,lipopolysaccharide induced TNF factor
200705_s_at,1621.3,1477.7,1620.0,1375.4,1343.9,1283.2,1285.8,1367.1,922.9,912.7,1398.2,1055.8,1466.0,1270.3,976.8,962.7,1088.3,SNORA41///EEF1B2,"small nucleolar RNA, H/ACA box 41///eukaryotic translation elongation factor 1 beta 2"
200706_s_at,342.6,210.3,140.9,319.8,665.0,285.2,750.1,677.8,743.8,203.9,244.0,363.4,241.4,284.8,574.3,524.8,917.8,LITAF,lipopolysaccharide induced TNF factor
200707_at,93.1,114.0,129.5,106.2,170.6,137.3,144.5,115.8,132.4,187.4,166.4,146.4,136.2,207.4,178.1,146.0,130.6,PRKCSH,protein kinase C substrate 80K-H
200708_at,131.0,142.0,145.3,102.5,87.2,146.7,117.1,91.8,129.3,129.7,103.4,127.2,102.7,168.2,106.2,121.0,126.3,GOT2,glutamic-oxaloacetic transaminase 2
200709_at,771.7,893.7,658.0,640.9,778.7,1007.1,567.0,856.0,1024.1,922.6,851.7,709.2,851.0,781.7,776.4,763.2,786.0,LOC101929368///FKBP1A,uncharacterized LOC101929368///FK506 binding protein 1A
200710_at,410.1,427.2,348.5,516.2,488.0,500.5,391.9,492.4,550.8,478.6,407.6,579.2,536.7,465.3,537.2,585.8,623.2,ACADVL,"acyl-CoA dehydrogenase, very long chain"
200711_s_at,548.6,476.9,501.4,484.0,434.9,438.4,469.1,487.1,408.3,520.0,459.9,477.6,337.7,451.4,408.3,398.6,387.7,SKP1,S-phase kinase-associated protein 1
200712_s_at,130.2,125.9,104.7,141.8,157.5,163.2,182.1,187.8,173.7,107.9,131.1,105.6,140.2,101.2,137.1,133.1,128.6,MAPRE1,microtubule associated protein RP/EB family member 1
200713_s_at,467.1,498.1,580.5,474.5,409.6,369.3,574.5,657.1,572.6,355.4,427.7,457.3,495.8,474.3,533.2,493.3,684.3,MAPRE1,microtubule associated protein RP/EB family member 1
200714_x_at,578.8,730.9,949.5,810.7,694.9,659.4,518.1,678.9,811.6,671.0,731.2,956.9,747.4,1149.0,1168.6,906.6,1255.6,OS9,"OS9, endoplasmic reticulum lectin"
200715_x_at,2010.0,1834.0,2204.7,1471.6,1148.2,1229.1,812.5,1346.1,796.2,890.8,1591.6,1129.5,1385.0,1456.8,971.7,1137.6,1174.7,SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A,"small nucleolar RNA, C/D box 32A///small nucleolar RNA, C/D box 33///small nucleolar RNA, C/D box 34///small nucleolar RNA, C/D box 35A///ribosomal protein L13a"
200716_x_at,4095.5,3830.6,4974.0,4039.7,3537.1,3590.3,3939.4,3683.6,3072.4,3345.9,3700.6,2929.1,4001.0,3459.9,3030.8,2826.3,2709.8,RPL13AP5///SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A,"ribosomal protein L13a pseudogene 5///small nucleolar RNA, C/D box 32A///small nucleolar RNA, C/D box 33///small nucleolar RNA, C/D box 34///small nucleolar RNA, C/D box 35A///ribosomal protein L13a"
200717_x_at,3828.2,3524.6,4029.5,4492.3,3418.3,3658.7,3953.3,3865.4,3429.7,3012.6,3931.4,3548.2,4055.4,4009.0,3566.5,3606.5,3922.4,RPL7,ribosomal protein L7
200718_s_at,1735.7,1522.9,1716.7,2032.9,1346.4,1755.8,1250.6,1544.8,2045.5,1631.6,2047.6,1871.2,1519.7,1896.3,1538.1,1587.6,1744.6,SKP1,S-phase kinase-associated protein 1
200719_at,80.3,100.8,103.5,126.2,117.1,79.3,135.5,150.4,139.3,126.1,84.5,226.3,160.9,149.4,112.8,125.6,137.6,SKP1,S-phase kinase-associated protein 1
200720_s_at,125.9,89.7,110.7,128.6,123.6,106.2,129.2,123.6,133.4,108.8,144.4,108.5,118.5,115.2,138.2,101.4,124.4,ACTR1A,"ARP1 actin-related protein 1 homolog A, centractin alpha"
200721_s_at,147.3,140.2,143.9,149.2,152.4,138.2,157.1,128.9,170.3,138.9,115.8,112.6,136.6,136.3,138.5,150.7,166.7,ACTR1A,"ARP1 actin-related protein 1 homolog A, centractin alpha"
200722_s_at,294.7,253.4,309.5,215.1,117.8,339.0,134.8,234.0,208.0,176.5,261.4,144.8,280.2,160.9,140.4,172.5,143.4,CAPRIN1,cell cycle associated protein 1
200723_s_at,663.0,647.3,657.6,565.0,325.0,483.8,494.9,576.1,523.1,432.4,708.4,491.8,586.2,497.3,507.1,529.4,497.0,CAPRIN1,cell cycle associated protein 1
200724_at,35.4,25.1,46.8,44.5,69.6,59.0,94.5,64.1,50.9,51.2,32.4,47.2,25.5,43.3,40.4,40.7,35.8,SNORA70///RPL10,"small nucleolar RNA, H/ACA box 70///ribosomal protein L10"
200725_x_at,2817.5,2475.2,2966.7,2750.8,2338.3,2576.3,1890.1,2224.8,1954.5,2200.5,2714.8,2291.4,2532.5,2523.0,2117.7,2024.8,2114.2,SNORA70///RPL10,"small nucleolar RNA, H/ACA box 70///ribosomal protein L10"
200726_at,705.7,548.9,463.4,725.7,383.7,595.2,505.7,575.9,342.2,581.9,525.2,443.7,518.9,553.5,505.7,539.4,463.8,PPP1CC,protein phosphatase 1 catalytic subunit gamma
200727_s_at,110.5,121.1,194.9,82.0,141.4,139.9,134.3,172.4,165.4,125.7,171.5,121.5,148.5,161.9,164.0,136.6,210.2,ACTR2,ARP2 actin related protein 2 homolog
200728_at,814.8,852.8,625.2,612.3,410.1,451.6,521.9,551.7,365.4,374.5,475.9,336.6,570.8,445.2,472.3,318.2,512.3,ACTR2,ARP2 actin related protein 2 homolog
200729_s_at,480.3,463.0,395.1,370.3,270.9,411.8,285.9,371.4,269.8,312.9,415.5,252.5,250.7,252.2,221.1,216.9,325.0,ACTR2,ARP2 actin related protein 2 homolog
200730_s_at,51.4,55.3,64.1,59.8,95.4,71.6,119.7,127.3,99.4,50.7,62.7,54.1,67.3,52.4,78.7,111.9,117.8,PTP4A1,"protein tyrosine phosphatase type IVA, member 1"
200731_s_at,56.5,55.4,78.1,68.9,110.4,86.7,165.6,181.2,158.1,53.1,72.1,118.1,68.5,65.6,101.6,115.0,171.7,PTP4A1,"protein tyrosine phosphatase type IVA, member 1"
200732_s_at,133.9,115.9,168.1,138.6,202.8,133.1,219.0,234.3,220.1,120.3,145.2,188.6,134.6,152.2,221.2,241.6,284.0,PTP4A1,"protein tyrosine phosphatase type IVA, member 1"
200733_s_at,53.5,46.0,36.6,61.2,47.0,58.6,87.9,78.6,53.6,29.3,30.1,32.7,37.4,33.9,41.2,61.3,76.5,PTP4A1,"protein tyrosine phosphatase type IVA, member 1"
200734_s_at,227.3,236.3,237.7,185.2,161.0,217.0,180.9,207.6,236.8,142.3,211.9,241.8,234.5,245.5,243.9,254.2,269.1,ARF3,ADP ribosylation factor 3
200735_x_at,2614.0,2002.2,2958.6,2691.5,1877.6,1856.7,1989.6,2196.3,1679.4,1712.4,2400.5,2183.9,2557.7,2380.5,2056.0,2074.2,2196.3,NACA,nascent polypeptide-associated complex alpha subunit
