probe_id,GSM114834,GSM114840,GSM114841,GSM114842,GSM114843,GSM114844,GSM114845,GSM114846,GSM114847,GSM114848,GSM114849,GSM114850,GSM114851,GSM114852,GSM114853,GSM114854,GSM114855
200648_s_at,561.7,556.3,433.0,389.4,741.0,691.3,667.7,692.8,553.7,338.3,656.7,303.9,746.0,313.3,327.6,525.7,359.4
200649_at,254.8,374.8,308.4,282.2,263.0,295.1,315.5,311.1,411.4,369.3,394.4,442.9,361.7,474.4,460.2,405.9,436.7
200650_s_at,1984.6,1861.8,1273.4,1813.6,1790.5,1708.2,2195.3,2515.7,2158.8,1570.8,1620.3,2105.6,1895.5,2102.9,2287.7,2193.4,2641.8
200651_at,2771.2,2198.9,2512.1,2088.1,1928.0,2006.4,1924.2,2121.2,1564.6,1530.3,2007.1,1665.4,2084.2,2083.5,1761.8,1638.4,1542.9
200652_at,658.9,549.9,676.9,434.0,411.0,400.3,328.7,405.2,305.7,335.0,542.2,384.3,463.8,460.0,399.8,345.1,277.1
200653_s_at,720.2,643.7,564.4,819.4,651.5,687.6,427.4,599.1,768.8,614.8,801.4,636.4,700.4,642.2,653.0,624.4,562.4
200654_at,1096.9,910.8,930.1,894.5,568.2,1138.7,668.7,748.0,1211.5,963.7,926.2,904.6,938.4,946.9,1025.0,808.2,894.3
200655_s_at,1074.2,901.0,657.5,1031.0,772.7,873.4,726.0,774.4,888.4,758.3,823.9,864.2,868.8,834.6,920.5,880.3,879.1
200656_s_at,356.6,370.0,424.9,348.6,336.4,359.7,343.1,301.6,431.5,267.6,394.2,281.7,350.2,284.9,310.9,259.6,288.8
200657_at,793.1,716.4,602.5,689.2,498.8,664.9,760.3,832.2,721.2,329.5,640.4,519.4,492.3,635.8,669.9,553.9,801.1
200658_s_at,215.1,155.6,125.2,151.9,154.0,191.4,131.4,127.4,140.6,154.3,137.8,116.1,187.9,110.9,111.5,86.3,97.9
200659_s_at,89.1,62.2,48.3,65.6,64.0,39.7,50.6,92.0,72.0,73.0,81.4,85.2,82.4,91.1,56.6,63.5,63.4
200660_at,613.7,584.5,464.3,460.5,788.3,481.0,658.9,504.2,858.9,523.0,459.5,538.0,644.3,480.5,549.8,508.8,943.6
200661_at,216.5,203.0,211.5,271.8,223.8,228.9,141.4,181.3,279.9,206.3,212.1,217.4,227.3,239.9,235.3,203.4,311.3
200662_s_at,575.9,528.4,613.2,572.4,458.8,464.8,477.1,518.9,369.7,473.7,583.1,482.5,471.0,529.9,419.8,482.6,379.1
200663_at,1901.9,1784.9,2458.9,2262.0,1780.7,1990.7,1602.8,2003.4,1991.9,1695.1,1666.5,1817.3,2110.0,1848.1,1940.3,1819.4,2019.0
200664_s_at,150.5,154.9,183.1,156.8,262.9,166.9,449.9,312.9,427.5,112.7,192.1,219.7,223.2,186.4,228.2,231.4,319.6
200665_s_at,1926.6,1708.4,2736.0,2197.6,1780.6,2307.5,1525.9,1676.5,2519.4,2278.0,1884.3,2035.5,2175.2,1841.9,2002.7,1931.9,1929.2
200666_s_at,377.8,330.2,297.4,306.8,566.0,310.6,471.4,534.4,981.9,290.0,463.1,511.7,527.6,447.3,533.4,534.1,555.0
200667_at,491.6,469.3,331.9,405.7,442.7,396.5,427.7,552.5,498.5,364.8,364.2,362.0,385.8,397.0,437.8,473.0,443.6
200668_s_at,749.3,894.5,720.8,720.3,892.5,814.2,858.6,996.8,1053.6,681.1,804.1,733.8,752.6,807.1,901.7,956.7,965.4
200669_s_at,391.5,431.4,362.3,361.3,500.2,439.8,514.7,661.6,625.2,233.1,403.0,425.2,520.6,439.6,482.9,553.1,530.3
200670_at,243.4,233.1,269.7,208.9,314.3,326.2,466.9,530.6,286.9,208.9,231.5,201.9,216.7,216.5,186.7,238.6,315.9
200671_s_at,386.4,344.1,195.4,402.2,291.0,310.9,375.9,437.0,504.9,329.6,464.9,340.3,596.5,323.6,411.7,349.1,336.9
200672_x_at,795.8,732.6,307.9,694.4,667.5,547.7,584.3,686.1,801.4,717.5,718.0,821.6,911.9,782.5,816.4,873.2,910.9
200673_at,1459.7,1492.4,1778.7,1538.5,1269.0,1406.8,1297.1,1339.1,1199.5,1394.7,1491.1,1304.2,1384.5,1360.6,1105.3,1350.2,1421.2
200674_s_at,3569.7,2872.9,3441.4,3370.7,2927.9,3046.2,2104.9,2757.2,2861.9,2651.8,3027.1,2774.6,3094.3,3127.8,2580.0,2458.5,2465.2
200675_at,1484.5,1603.5,1516.6,1839.7,2008.8,2140.4,1031.7,1418.1,2126.8,2079.8,1889.3,1977.7,1626.1,1994.5,2059.3,2046.4,1977.6
200676_s_at,87.6,80.2,66.8,81.8,72.5,104.2,61.3,59.6,73.6,94.4,88.6,65.8,84.1,85.0,64.7,77.7,76.8
200677_at,761.6,803.6,856.0,589.7,701.4,552.1,704.5,754.6,470.4,616.7,643.6,539.9,692.8,687.4,549.9,520.3,532.9
200678_x_at,414.5,536.4,532.7,413.9,388.4,372.2,441.8,370.2,341.3,442.4,495.2,330.3,317.8,407.6,478.7,353.1,502.3
200679_x_at,607.7,467.9,492.8,475.1,349.7,371.6,336.7,415.1,316.5,374.5,364.7,371.8,487.8,343.2,348.5,328.8,303.5
200680_x_at,1885.0,1550.0,1837.3,2117.0,1277.2,1247.3,1584.9,1613.4,1588.5,1656.5,1487.9,1854.5,1444.0,1775.2,1653.2,1667.3,1142.4
200681_at,465.8,423.2,451.9,463.5,304.9,324.9,288.2,399.9,305.2,302.4,402.9,403.1,366.2,438.3,400.8,317.7,342.8
200682_s_at,546.0,442.8,412.2,481.4,293.2,450.5,424.2,433.8,536.8,409.1,438.8,483.3,546.0,540.0,549.6,427.4,370.6
200683_s_at,186.4,200.7,205.1,179.1,96.1,164.0,206.1,191.3,173.0,151.4,222.7,157.7,195.9,162.3,170.6,118.2,153.6
200684_s_at,140.6,155.2,98.3,125.1,106.3,143.0,93.1,101.9,151.8,112.1,158.1,89.2,155.0,137.9,147.9,110.3,84.7
200685_at,119.9,106.3,88.1,93.8,73.3,87.6,51.7,60.0,38.0,108.9,106.4,72.7,62.6,84.7,49.8,61.9,30.6
200686_s_at,398.8,417.6,578.0,410.2,442.0,363.9,332.3,373.2,279.7,498.3,461.5,356.9,321.7,332.7,252.9,337.9,295.0
200687_s_at,114.7,109.7,135.1,110.9,135.2,119.5,76.7,99.6,71.9,94.6,126.2,115.9,117.3,126.4,122.7,101.6,95.7
200688_at,34.4,34.0,40.9,46.1,38.7,37.4,63.5,31.1,27.0,56.6,40.9,28.4,33.2,32.0,31.7,33.6,27.7
200689_x_at,2739.7,2817.5,3460.1,2409.7,2242.9,2458.2,2485.6,2686.0,2095.4,2154.8,2457.2,2066.6,2955.5,2640.5,2268.3,2046.2,1869.1
200690_at,45.2,53.7,45.4,50.3,69.0,70.7,56.7,80.1,114.2,52.4,62.1,63.9,49.7,57.9,53.3,48.4,96.0
200691_s_at,381.7,322.5,317.3,357.7,303.8,358.4,442.8,490.9,426.8,305.7,331.2,312.8,349.0,295.8,353.2,332.9,488.1
200692_s_at,185.5,176.3,186.4,179.0,141.3,197.2,254.2,288.2,309.8,197.0,182.6,159.9,208.7,158.5,147.9,175.7,183.0
200693_at,748.2,824.7,816.8,679.3,746.3,815.6,708.4,757.2,672.9,657.1,775.6,731.0,779.1,821.2,736.3,763.8,651.0
200694_s_at,406.0,413.2,358.0,352.6,436.2,431.5,364.9,413.4,447.7,454.7,404.1,389.7,448.1,406.3,400.9,445.4,380.8
200695_at,140.3,132.9,179.2,167.9,149.2,205.9,167.7,136.7,179.0,175.8,190.5,233.7,160.8,244.4,239.9,201.8,209.4
200696_s_at,2473.3,2507.7,1763.2,2747.9,2372.8,2731.0,1611.6,2068.2,2122.4,2754.3,2337.2,2714.8,2456.0,2882.1,2541.5,3098.4,2529.5
200697_at,182.4,185.6,205.3,192.4,215.5,209.1,221.9,297.7,305.4,183.9,146.0,225.2,243.9,256.4,272.8,234.0,409.3
200698_at,416.7,369.5,450.5,341.2,276.4,693.8,408.5,434.7,394.0,379.7,349.5,391.9,351.5,386.2,405.9,412.3,412.2
200699_at,350.3,350.6,381.0,239.5,239.2,355.3,224.2,260.8,279.9,271.3,227.5,293.9,309.3,328.9,371.0,295.2,281.1
200700_s_at,410.8,370.3,508.0,401.5,365.2,457.5,401.4,386.9,456.4,331.9,431.7,376.0,442.1,417.2,485.9,366.0,424.2
200701_at,1204.2,1277.5,1575.6,1062.6,801.2,843.2,609.8,710.7,809.3,919.1,923.5,829.7,967.1,1021.1,1067.9,828.5,805.7
200702_s_at,166.2,96.1,90.4,61.5,33.6,54.5,93.4,62.4,28.2,51.3,48.8,105.5,40.5,75.2,35.7,149.7,59.8
200703_at,1046.5,1028.9,961.6,956.7,977.0,1125.8,687.7,788.2,1219.4,927.7,872.6,1114.0,1025.2,1246.9,1141.5,944.3,664.3
200704_at,354.9,301.1,227.5,352.5,819.0,318.9,729.9,796.4,853.6,293.6,346.1,466.2,357.3,360.5,618.2,581.5,1168.3
200705_s_at,1621.3,1477.7,1620.0,1375.4,1343.9,1283.2,1285.8,1367.1,922.9,912.7,1398.2,1055.8,1466.0,1270.3,976.8,962.7,1088.3
200706_s_at,342.6,210.3,140.9,319.8,665.0,285.2,750.1,677.8,743.8,203.9,244.0,363.4,241.4,284.8,574.3,524.8,917.8
200707_at,93.1,114.0,129.5,106.2,170.6,137.3,144.5,115.8,132.4,187.4,166.4,146.4,136.2,207.4,178.1,146.0,130.6
200708_at,131.0,142.0,145.3,102.5,87.2,146.7,117.1,91.8,129.3,129.7,103.4,127.2,102.7,168.2,106.2,121.0,126.3
200709_at,771.7,893.7,658.0,640.9,778.7,1007.1,567.0,856.0,1024.1,922.6,851.7,709.2,851.0,781.7,776.4,763.2,786.0
200710_at,410.1,427.2,348.5,516.2,488.0,500.5,391.9,492.4,550.8,478.6,407.6,579.2,536.7,465.3,537.2,585.8,623.2
200711_s_at,548.6,476.9,501.4,484.0,434.9,438.4,469.1,487.1,408.3,520.0,459.9,477.6,337.7,451.4,408.3,398.6,387.7
200712_s_at,130.2,125.9,104.7,141.8,157.5,163.2,182.1,187.8,173.7,107.9,131.1,105.6,140.2,101.2,137.1,133.1,128.6
200713_s_at,467.1,498.1,580.5,474.5,409.6,369.3,574.5,657.1,572.6,355.4,427.7,457.3,495.8,474.3,533.2,493.3,684.3
200714_x_at,578.8,730.9,949.5,810.7,694.9,659.4,518.1,678.9,811.6,671.0,731.2,956.9,747.4,1149.0,1168.6,906.6,1255.6
200715_x_at,2010.0,1834.0,2204.7,1471.6,1148.2,1229.1,812.5,1346.1,796.2,890.8,1591.6,1129.5,1385.0,1456.8,971.7,1137.6,1174.7
200716_x_at,4095.5,3830.6,4974.0,4039.7,3537.1,3590.3,3939.4,3683.6,3072.4,3345.9,3700.6,2929.1,4001.0,3459.9,3030.8,2826.3,2709.8
200717_x_at,3828.2,3524.6,4029.5,4492.3,3418.3,3658.7,3953.3,3865.4,3429.7,3012.6,3931.4,3548.2,4055.4,4009.0,3566.5,3606.5,3922.4
200718_s_at,1735.7,1522.9,1716.7,2032.9,1346.4,1755.8,1250.6,1544.8,2045.5,1631.6,2047.6,1871.2,1519.7,1896.3,1538.1,1587.6,1744.6
200719_at,80.3,100.8,103.5,126.2,117.1,79.3,135.5,150.4,139.3,126.1,84.5,226.3,160.9,149.4,112.8,125.6,137.6
200720_s_at,125.9,89.7,110.7,128.6,123.6,106.2,129.2,123.6,133.4,108.8,144.4,108.5,118.5,115.2,138.2,101.4,124.4
200721_s_at,147.3,140.2,143.9,149.2,152.4,138.2,157.1,128.9,170.3,138.9,115.8,112.6,136.6,136.3,138.5,150.7,166.7
200722_s_at,294.7,253.4,309.5,215.1,117.8,339.0,134.8,234.0,208.0,176.5,261.4,144.8,280.2,160.9,140.4,172.5,143.4
200723_s_at,663.0,647.3,657.6,565.0,325.0,483.8,494.9,576.1,523.1,432.4,708.4,491.8,586.2,497.3,507.1,529.4,497.0
200724_at,35.4,25.1,46.8,44.5,69.6,59.0,94.5,64.1,50.9,51.2,32.4,47.2,25.5,43.3,40.4,40.7,35.8
200725_x_at,2817.5,2475.2,2966.7,2750.8,2338.3,2576.3,1890.1,2224.8,1954.5,2200.5,2714.8,2291.4,2532.5,2523.0,2117.7,2024.8,2114.2
200726_at,705.7,548.9,463.4,725.7,383.7,595.2,505.7,575.9,342.2,581.9,525.2,443.7,518.9,553.5,505.7,539.4,463.8
200727_s_at,110.5,121.1,194.9,82.0,141.4,139.9,134.3,172.4,165.4,125.7,171.5,121.5,148.5,161.9,164.0,136.6,210.2
200728_at,814.8,852.8,625.2,612.3,410.1,451.6,521.9,551.7,365.4,374.5,475.9,336.6,570.8,445.2,472.3,318.2,512.3
200729_s_at,480.3,463.0,395.1,370.3,270.9,411.8,285.9,371.4,269.8,312.9,415.5,252.5,250.7,252.2,221.1,216.9,325.0
200730_s_at,51.4,55.3,64.1,59.8,95.4,71.6,119.7,127.3,99.4,50.7,62.7,54.1,67.3,52.4,78.7,111.9,117.8
200731_s_at,56.5,55.4,78.1,68.9,110.4,86.7,165.6,181.2,158.1,53.1,72.1,118.1,68.5,65.6,101.6,115.0,171.7
200732_s_at,133.9,115.9,168.1,138.6,202.8,133.1,219.0,234.3,220.1,120.3,145.2,188.6,134.6,152.2,221.2,241.6,284.0
200733_s_at,53.5,46.0,36.6,61.2,47.0,58.6,87.9,78.6,53.6,29.3,30.1,32.7,37.4,33.9,41.2,61.3,76.5
200734_s_at,227.3,236.3,237.7,185.2,161.0,217.0,180.9,207.6,236.8,142.3,211.9,241.8,234.5,245.5,243.9,254.2,269.1
200735_x_at,2614.0,2002.2,2958.6,2691.5,1877.6,1856.7,1989.6,2196.3,1679.4,1712.4,2400.5,2183.9,2557.7,2380.5,2056.0,2074.2,2196.3
200736_s_at,1464.0,1269.7,826.0,1212.0,942.0,1334.9,634.9,791.8,1771.5,1178.7,913.2,935.9,1198.4,1050.8,1166.6,1008.4,1257.7
200737_at,262.5,186.2,162.3,180.9,204.0,229.4,211.9,224.9,239.6,173.0,189.4,133.3,182.1,147.6,148.4,138.6,176.0
200738_s_at,787.9,718.9,573.5,730.4,759.1,793.8,739.0,801.5,915.1,645.1,686.7,687.9,714.8,702.5,779.9,746.6,827.8
200739_s_at,146.2,158.1,153.5,116.2,89.6,71.4,135.6,126.4,81.7,96.4,131.7,89.8,135.2,100.7,92.2,89.3,100.3
200740_s_at,563.8,532.4,522.7,518.9,371.9,459.0,518.6,498.2,440.0,473.0,471.4,569.8,458.2,527.7,538.5,456.7,579.3
200741_s_at,3212.0,3251.4,3434.5,3602.2,3571.7,3867.6,2514.4,3004.5,2718.8,3114.4,3243.7,2846.0,3215.9,3374.0,2892.2,2950.1,2689.6
200742_s_at,484.7,635.5,620.5,502.1,342.3,403.5,412.3,386.8,457.6,453.4,592.1,467.6,540.7,625.0,745.8,588.6,656.6
200743_s_at,590.2,689.3,747.1,524.3,380.2,475.7,349.9,407.8,357.5,575.7,518.9,426.7,399.6,466.4,489.9,450.6,463.8
200744_s_at,255.2,310.7,251.4,208.1,244.5,213.7,238.1,258.9,262.0,178.0,273.6,213.9,311.7,265.6,271.8,235.3,261.8
200745_s_at,728.0,827.9,642.6,719.4,575.6,583.2,498.9,667.1,615.2,592.7,587.8,841.2,539.7,805.3,990.0,683.1,754.2
200746_s_at,696.8,668.9,681.5,604.2,632.0,593.7,539.9,642.8,643.3,680.8,716.1,646.0,665.9,667.1,620.0,646.3,765.5
200747_s_at,186.2,184.3,165.0,158.0,249.6,195.0,29.0,130.2,138.3,250.6,139.8,250.9,204.6,179.1,215.7,277.3,172.4
200748_s_at,3631.0,2940.5,2403.0,3771.3,3236.7,2795.7,2748.2,3270.9,3214.3,2868.1,2263.8,2139.0,3332.5,2027.3,2233.3,2534.5,3357.5
200749_at,240.3,205.4,165.8,212.9,161.9,143.0,304.2,360.4,193.4,145.9,198.8,188.5,146.8,202.5,163.9,174.6,234.9
200750_s_at,428.8,306.7,388.8,353.8,364.4,343.6,557.4,637.9,459.9,245.5,353.0,313.4,367.2,298.5,268.7,311.7,453.1
200751_s_at,229.3,211.2,227.4,234.5,243.2,248.4,233.8,269.9,139.9,142.7,255.1,134.5,217.9,143.8,162.6,167.5,116.8
200752_s_at,64.7,68.7,55.5,51.0,53.6,72.5,94.8,58.8,86.4,72.4,89.8,104.0,74.3,89.0,101.8,95.6,113.3
200753_x_at,123.4,132.8,136.8,147.4,189.1,266.1,268.6,284.9,213.7,215.2,181.3,106.5,148.0,161.8,142.7,155.0,187.1
200754_x_at,599.6,517.9,601.5,510.0,577.0,562.2,1161.0,1167.1,1001.9,526.3,555.5,562.6,528.1,624.8,569.0,569.7,1092.3
200755_s_at,122.8,124.5,189.6,112.3,116.0,79.9,124.7,125.0,121.8,107.4,117.7,104.6,128.1,99.6,88.0,75.6,93.9
200756_x_at,99.1,84.9,148.9,91.9,85.7,97.5,125.9,107.0,128.7,105.0,97.5,82.6,84.6,77.9,87.0,79.6,84.3
200757_s_at,316.1,323.2,467.5,296.4,201.7,312.3,276.2,274.3,355.0,264.3,296.4,325.7,274.4,334.6,358.1,301.1,370.6
200758_s_at,471.3,480.2,351.5,504.3,359.2,408.5,352.0,323.3,377.9,456.8,467.6,332.7,521.5,575.1,518.5,391.1,352.3
200759_x_at,805.4,837.6,820.6,947.7,716.6,695.9,760.3,719.3,741.7,792.1,678.2,719.0,872.5,1014.0,845.6,730.2,553.6
200760_s_at,879.9,665.5,699.1,574.7,464.3,435.2,398.7,451.7,445.5,517.3,516.4,498.2,541.7,403.8,575.3,397.5,321.0
200761_s_at,1582.6,1341.4,1228.2,1320.1,769.2,859.8,885.6,1062.2,1287.5,1187.5,1080.8,1372.4,1109.1,1316.2,1474.1,1280.0,945.4
200762_at,1144.8,1089.9,982.9,1130.2,829.6,704.5,708.9,952.5,688.5,849.9,833.6,983.8,1036.2,1072.2,946.5,992.6,742.7
200763_s_at,3389.6,3205.6,3377.9,3195.0,3095.0,3376.4,2617.6,2992.7,2855.9,2954.4,2994.3,2807.0,3514.6,3232.9,2767.2,2729.7,3060.3
200764_s_at,272.7,277.5,257.4,254.9,243.1,229.3,226.8,283.9,244.2,302.6,252.1,225.2,350.1,230.6,226.0,241.9,242.3
200765_x_at,489.3,514.8,483.8,476.4,352.0,365.1,425.8,476.8,505.9,475.7,404.3,466.8,479.3,470.8,529.3,447.6,443.7
200766_at,165.8,192.8,214.0,213.3,213.4,143.9,131.3,119.1,192.7,272.4,200.5,112.9,200.8,197.3,144.4,124.0,174.5
200767_s_at,93.4,98.7,78.7,86.8,111.8,118.1,53.4,80.2,82.2,98.4,83.9,83.5,88.0,82.0,89.2,74.6,54.3
200768_s_at,335.0,299.1,317.2,348.2,846.9,360.8,1206.5,1332.4,1052.8,344.7,409.6,611.5,444.5,365.1,347.6,687.2,1317.5
200769_s_at,99.5,131.3,201.8,100.5,282.4,158.5,547.1,509.4,335.2,100.8,142.9,129.8,167.7,126.4,108.5,206.1,326.3
200770_s_at,305.7,243.6,172.3,278.1,179.2,319.7,219.6,223.6,339.9,270.0,288.4,285.8,326.3,232.9,303.9,319.9,249.3
200771_at,914.0,1008.8,984.0,914.2,770.5,821.2,495.3,895.3,970.2,845.0,786.3,1077.3,933.0,1205.3,1224.9,1252.9,770.6
200772_x_at,1296.6,1201.2,1372.6,1093.9,820.3,719.7,1211.0,1303.5,643.8,721.3,884.6,1036.3,1036.9,1218.0,1212.6,1076.1,1025.3
200773_x_at,1199.0,1358.0,1339.0,1446.9,1153.5,1305.6,1299.8,1363.5,1368.3,1122.9,1671.5,1764.7,1548.4,1961.3,1836.2,1639.5,1292.2
200774_at,691.9,727.9,742.1,752.8,622.9,676.6,507.4,664.1,699.0,663.1,795.9,748.1,640.3,733.1,699.3,746.8,683.7
200775_s_at,999.7,891.3,1093.0,1090.9,1119.9,1103.0,858.6,1126.3,1472.8,1206.1,1257.7,1194.3,838.9,1264.0,1104.0,1090.6,1135.9
200776_s_at,232.4,237.0,305.1,290.9,260.9,323.4,448.3,418.0,325.7,182.4,311.3,233.6,282.8,206.4,187.2,278.6,231.2
200777_s_at,487.4,419.7,380.6,472.1,399.5,452.9,506.1,466.7,476.6,335.4,393.6,347.9,364.3,371.2,405.0,444.8,422.4
200778_s_at,626.1,673.1,857.2,608.7,511.2,782.9,632.2,712.0,822.9,533.8,654.2,563.8,703.0,677.3,722.1,629.7,644.0
200779_at,873.5,638.9,869.5,889.0,858.2,916.0,1447.6,1391.0,1184.8,1018.5,683.4,919.1,1062.9,761.6,747.2,723.6,1154.7
200780_x_at,2092.8,2098.6,2380.9,2290.8,2088.2,2143.1,1854.1,1957.7,2433.5,2073.6,1954.1,2204.8,2509.6,2356.1,2278.1,2069.7,2212.4
200781_s_at,3004.7,2409.0,3433.8,2923.3,2332.6,2386.3,2550.1,2593.3,1958.9,1932.3,2661.7,2070.4,2382.9,2224.1,1998.8,2163.7,1991.0
200782_at,1438.9,1226.7,1242.6,1625.7,1017.0,1015.3,1293.6,1463.0,1320.8,1188.5,991.6,1253.5,1072.2,1482.1,1633.5,1404.1,1877.1
200783_s_at,72.0,60.2,77.1,65.7,59.4,51.0,80.6,34.0,55.3,66.6,70.1,47.8,21.0,46.6,23.6,35.6,9.5
200784_s_at,129.6,78.5,81.3,100.6,116.5,130.4,36.8,159.7,136.8,176.9,149.0,210.6,109.8,140.4,103.0,164.9,167.2
200785_s_at,290.6,320.3,289.5,346.9,399.1,448.3,249.8,311.6,484.4,478.1,354.6,468.8,252.8,435.0,317.3,384.4,342.5
200786_at,387.3,328.3,326.7,392.4,375.3,351.1,278.3,281.8,326.6,332.8,327.5,294.1,365.1,288.4,233.6,327.3,281.4
200787_s_at,301.7,272.3,214.3,286.1,382.0,361.9,375.8,364.0,601.8,431.4,348.9,453.3,398.3,495.4,481.5,501.9,600.9
200788_s_at,1178.8,1129.7,673.3,1252.7,769.4,881.0,1061.8,1202.3,1669.2,1010.5,789.7,1115.9,1200.4,1083.0,1274.9,1106.7,1298.6
200789_at,381.8,272.2,209.9,395.1,351.3,498.6,242.3,233.1,329.9,370.8,373.9,276.2,335.3,333.1,285.0,310.7,247.3
200790_at,340.6,281.8,191.3,370.0,496.1,260.6,687.0,691.5,448.8,206.4,319.3,395.1,364.2,360.5,308.4,268.1,623.4
200791_s_at,626.1,676.2,528.1,462.7,437.7,392.5,365.7,580.8,387.4,417.9,430.8,447.2,496.2,454.8,484.6,400.4,431.2
200792_at,705.6,615.3,636.7,665.5,624.0,632.9,470.1,671.7,577.7,570.5,561.7,480.0,677.7,543.9,499.8,532.5,435.7
200793_s_at,187.5,198.8,193.3,288.6,230.2,366.2,303.6,168.2,564.0,280.1,226.2,263.4,175.2,275.3,381.7,313.5,356.7
200794_x_at,846.8,953.4,803.3,758.5,897.0,728.0,746.9,959.4,717.4,637.8,869.3,729.7,781.9,764.6,750.5,688.3,817.7
200795_at,2623.1,2175.2,2984.7,1826.8,2220.1,2681.8,2180.1,2286.3,2415.6,2765.9,2601.5,2256.8,2090.4,2117.9,1750.5,1964.0,1920.2
200796_s_at,18.3,18.1,65.7,23.6,139.8,57.7,198.3,344.6,205.4,19.8,44.2,44.2,56.6,18.4,21.4,25.8,109.2
200797_s_at,613.2,581.4,696.4,698.3,1907.4,661.5,2027.3,2185.3,2480.0,680.5,815.3,1554.7,1554.9,654.6,722.1,1025.9,2036.6
200798_x_at,185.7,223.1,392.3,253.9,1303.7,397.8,1177.0,1428.7,1425.1,278.8,446.2,850.7,508.9,295.9,400.4,642.8,1468.7
200799_at,1072.1,998.2,846.2,1131.5,1053.3,895.2,987.8,1191.3,1688.4,947.7,971.6,832.4,1078.5,1246.8,1449.2,1641.6,1113.3
200800_s_at,305.5,341.1,210.7,258.7,317.1,195.1,332.8,343.1,426.6,235.9,281.6,184.9,283.7,214.4,246.3,296.2,301.0
200801_x_at,3935.3,3879.1,4254.5,3946.7,4823.6,3828.3,3767.3,4365.0,4799.4,4244.9,3643.6,3851.0,4171.5,4136.7,3767.2,3600.3,4148.3
200802_at,358.2,331.6,351.9,335.3,257.5,254.9,289.0,307.5,264.8,275.3,313.0,360.2,383.8,347.4,335.1,335.0,323.7
200803_s_at,766.8,697.6,857.0,716.1,658.6,795.1,835.8,750.7,844.7,607.8,835.0,633.6,740.8,611.8,616.9,563.2,672.3
200804_at,834.2,732.4,505.2,697.9,838.4,853.4,462.5,673.3,825.3,858.5,708.4,791.3,728.8,800.6,807.7,753.1,753.3
200805_at,115.5,102.9,106.7,88.8,115.8,77.9,98.6,82.1,48.7,72.6,71.7,62.6,85.5,56.7,51.4,50.3,53.5
200806_s_at,479.8,373.1,411.0,391.6,340.8,469.6,641.4,686.4,561.4,215.4,454.7,311.4,436.7,326.6,362.9,400.1,482.7
200807_s_at,1056.4,902.6,826.8,961.1,932.8,1154.1,1362.8,1302.2,1338.6,853.8,1125.5,898.1,757.6,928.3,963.0,1052.2,1355.8
200808_s_at,150.7,117.7,164.9,156.6,419.0,298.5,126.5,155.6,255.8,256.1,272.0,247.4,105.2,314.0,408.7,329.5,321.9
200809_x_at,2773.7,2427.2,3488.3,2878.1,2191.2,2083.6,2042.0,2220.0,1682.6,1992.6,2514.5,2156.9,2396.8,2520.5,2101.8,1737.1,1988.1
200810_s_at,365.3,404.1,495.0,499.6,391.1,397.1,391.2,383.1,334.9,468.4,517.7,625.1,495.4,486.5,353.8,351.4,444.6
200811_at,511.5,554.5,642.6,620.7,563.9,579.1,458.2,621.4,478.8,553.7,617.5,810.4,695.8,654.7,624.4,519.7,588.2
200812_at,198.9,224.0,203.5,222.2,159.1,248.5,153.7,185.5,108.7,160.1,208.5,165.5,225.4,186.5,152.1,178.5,151.9
200813_s_at,209.3,202.6,214.0,188.6,156.2,194.3,198.6,193.2,185.7,157.2,212.7,225.3,219.6,167.0,159.8,155.4,190.2
200814_at,422.3,456.3,621.1,517.6,579.9,537.9,313.9,487.6,474.3,487.7,571.4,478.9,628.7,545.9,502.2,348.1,411.6
200815_s_at,97.0,87.0,126.2,112.3,174.6,117.7,169.8,164.5,159.3,124.6,103.0,150.4,113.1,118.5,107.3,139.9,150.9
200816_s_at,384.1,416.1,278.0,394.8,267.6,327.2,227.6,255.3,220.0,289.9,344.6,274.4,335.1,354.7,265.9,287.0,278.7
200817_x_at,3977.1,3758.3,4316.7,3620.8,3066.8,3659.9,4050.0,3823.1,3415.0,2974.5,3304.0,3123.5,4241.0,4161.9,3281.8,3248.5,3109.5
200818_at,908.8,733.6,725.6,955.9,581.3,878.4,597.7,658.1,847.4,600.4,810.4,679.7,889.9,768.3,805.6,771.1,524.6
200819_s_at,3020.9,2646.3,2930.2,2751.1,2384.3,2447.5,2315.9,2593.5,2448.2,2080.9,2663.0,2303.2,2800.9,2659.5,2432.7,2272.9,2335.5
200820_at,227.8,141.6,152.7,206.6,155.3,175.7,188.8,186.2,180.3,170.1,192.6,117.5,233.8,143.0,124.3,206.2,191.6
200821_at,185.7,194.7,221.1,206.6,204.5,191.3,122.7,188.3,99.8,166.2,173.2,171.4,185.9,178.9,117.2,181.8,138.1
200822_x_at,560.0,518.2,607.3,461.2,520.4,652.6,362.0,622.3,648.7,570.0,545.2,754.4,538.1,882.8,767.3,616.1,796.8
200823_x_at,1812.5,1358.9,1948.0,1349.8,1231.5,1232.5,966.8,878.4,1156.4,992.3,1634.6,1019.3,1453.4,1306.9,1003.9,1023.5,744.5
200824_at,340.6,322.5,361.7,432.0,304.2,323.2,483.7,348.0,284.9,368.3,345.1,261.9,355.5,283.2,317.9,236.8,271.0
200825_s_at,227.2,312.2,283.1,340.1,274.2,327.3,310.2,335.9,269.0,274.1,318.6,259.3,324.0,331.2,378.9,316.3,362.7
