Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
ChEA_2016,OLIG2 23332759 ChIP-Seq OLIGODENDROCYTES Mouse,49/2040,0.0006258664294555362,0.0128403564236684,0,0,1.736381445588815,12.808198221967256,CELF2;ZBTB20;UBE3A;VLDLR;TMEM140;PPP1R9A;EEA1;ARL6IP5;BBX;NEK1;PHACTR2;TEAD1;SPTAN1;NCOA2;HUS1;PIAS1;TGFBR3;RAP2A;ZEB1;TMEM33;RASA1;EHHADH;PLSCR4;TMEM106B;EXOC3;KIF20B;IL6ST;RHOQ;PIK3R1;SLC5A3;PAPSS2;TRAK2;PRRG1;PAK2;ZC3H14;TRPM3;SMAD2;RRM1;WWP1;PHKB;MINA;EXT1;TJP1;GNAQ;SSPN;NMT2;PKN2;PTPN4;MON1B
ChEA_2016,CEBPB 21427703 ChIP-Seq 3T3-L1 Mouse,48/2000,0.0007287658688210138,0.0144842216428176,0,0,1.7318501170960188,12.511158956394183,CSTB;SCARB1;RTN3;NFAT5;LEPROT;YWHAB;ZBTB48;UBE3A;TMEM140;SLC4A4;MYL12B;LRP6;LASP1;COMMD9;LEPROTL1;TPR;FAM63A;UBXN4;RREB1;TEAD1;HTATIP2;KLHDC10;RAB2A;SPEN;NQO1;USP8;GSTM2;GSTM1;SMAD3;AKTIP;NEK7;ERAP1;H2AFV;SMAD5;TPD52L2;ALDH4A1;TJP1;PTP4A2;WNK1;TMEM33;MAFG;TMEM106B;ESYT1;DYNLRB1;IL6ST;RHOQ;ZCCHC2;SIDT2
ChEA_2016,TEAD4 22529382 ChIP-Seq TROPHECTODERM Mouse,53/2293,0.0008964940374076343,0.0172778850845835,0,0,1.6725347021399652,11.73620764242987,GMFB;YWHAB;RNF14;CELF2;WASL;F11R;PCSK5;CCDC91;PPAT;NEK1;PHACTR2;NBN;TNPO1;TNS3;TEAD1;FBXO9;NCOA3;HUS1;MYRIP;INPP4A;SLC25A16;TGFBR3;FEZ2;FKBP9;IL6ST;CCDC69;SDC3;PIK3R1;MTDH;MYL12B;RMND5B;PDZD2;BAG5;CTNNA1;RREB1;KLHDC10;SMAD2;SPEN;HSPA4;USP22;PHKB;MINA;SMAD5;SETX;EXT2;RAB14;CDC16;NMT2;PKN2;TCF4;SERINC3;GRSF1;FERMT2
ChEA_2016,CTNNB1 20460455 ChIP-Seq HCT116 Human,28/988,0.00097245336941237,0.0177760854932878,0,0,2.009497549019608,13.937248906498628,YWHAB;ZBTB20;PCSK5;TROVE2;EHBP1;STK3;NIPBL;LASP1;SCRN1;FYN;ANKS1A;TEAD1;RNF130;SPEN;SMAD3;EBF2;ANXA11;MED13L;TJP1;TGFBR3;MSRA;ERP44;PTP4A2;RAP2A;GNAQ;CUEDC1;FERMT2;DDR2
ChEA_2016,ELF5 23300383 ChIP-Seq T47D Human,30/1087,0.00097824369852999,0.0177760854932878,0,0,1.959739304110165,13.580506849602951,DENND1B;GMFB;PARG;YWHAB;F11R;TOB1;MTDH;COMMD9;SCRN1;CD36;ZNF148;TNS3;RAB2A;ANKRD46;HSPA4;NCOA3;WWP1;ANXA11;NPM3;MRPL24;TPD52L2;MED13L;RAP2A;TMBIM4;ACOX1;NDUFAF1;DYNLRB1;CPEB3;CUEDC1;MON1B
ChEA_2016,FOXM1 26100407 CHIP-SEQ Hek293 flp-in Human,46/1934,0.0011456089138973,0.0202390908121866,0,0,1.7085780061390632,11.57018097215393,KDM5A;CLIC5;LEPROT;PRIM1;SDC3;KIAA1033;PIK3R1;F11R;AAAS;TOB2;MYL12B;EEA1;NIPBL;KCNV2;SCRN1;SESN1;FYN;RREB1;HIST1H1C;HEXIM1;RAB2A;ATF7IP;SPEN;NCOA2;ANKRD46;HSPA4;EBF2;CACYBP;VEZF1;DYNLL1;MRPL24;EXT1;NELL2;PTP4A2;TMBIM4;WNK1;CAPZA1;SSPN;TCF4;ZNF358;ESYT1;IL6ST;PTPN4;RHOQ;TRIM33;ZNF552
ChEA_2016,RXR 22158963 ChIP-Seq LIVER Mouse,47/2000,0.0012939200327313,0.0209296693560172,0,0,1.6881072799726375,11.226046575325592,SCARB1;GMFB;FAM69A;ZBTB48;PIK3R1;WASL;TMEM140;TOB2;CLCN3;PAPSS2;LRP6;KCNV2;SCP2;PPAT;DNAJB4;SPIN1;ME1;TLK1;TEAD1;RNF130;SCAI;AASS;FBXO9;GSTM3;GSTM2;LYPLA1;PLA2G12A;GSTM1;SMAD3;ANKRD46;NCOA3;NEK7;WWP1;NR1D2;LSM4;ALDH4A1;ALDH3A2;TGFBR3;ERP44;TST;ACOX1;MAFG;EHHADH;DYNLRB1;IL6ST;FERMT2;ALDH9A1
ChEA_2016,UTX 26944678 Chip-Seq JUKART Human,47/2000,0.0012939200327313,0.0209296693560172,0,0,1.6881072799726375,11.226046575325592,CELF2;QPRT;CSTF2T;CHD4;TTK;ITGAE;CLCN3;SLC5A3;TOB1;PAPSS2;EHBP1;MTDH;MYL12B;TRAK2;EEA1;LASP1;SCRN1;LEPROTL1;DNAJB4;NEK1;FAM63A;HIST1H1C;HEXIM1;SMAD2;GSTM1;AKTIP;H2AFV;NR1D2;CACYBP;ATP11B;VEZF1;LSM4;INPP4A;EXT1;TJP1;PTP4A2;TMBIM4;WNK1;NOVA1;CAPZA1;NMT2;MXRA7;ESYT1;FBXL5;SYNC;CD46;TRIM33
ChEA_2016,KLF4 18555785 ChIP-Seq MESCs Mouse,55/2444,0.0013163314060388,0.0209296693560172,0,0,1.6266818154637326,10.789628630386469,YWHAB;RNF14;COMT;EEA1;SPIN1;SLC39A6;NCOA3;GTPBP6;ANXA11;AES;SLC25A16;RAP2A;TST;TMEM33;FKBP9;SKAP2;VAMP3;CSTB;NFAT5;SDC3;KCNA4;PIK3R1;HIGD1A;TOB2;CLCN3;TROVE2;TOB1;MTDH;LRP6;CST3;LEPROTL1;CTNNA1;FYN;RREB1;RNF130;ZC3H14;BPTF;HEXIM1;SMAD2;SMAD3;KCNB1;BAD;USP22;NEK7;PHKB;MINA;NPM3;LSM4;CDC16;NMT2;PKN2;TCF4;SERINC3;GRSF1;BMPR1A
ChEA_2016,FOXA1 26769127 Chip-Seq PDAC-Cell line Human,47/2000,0.0012939200327313,0.0209296693560172,0,0,1.6881072799726375,11.226046575325592,DENND1B;NFAT5;ZFYVE9;TUFT1;PRIM1;HFE;ZBTB48;KIAA1033;CHD4;PIK3R1;F11R;SLC5A3;EEA1;LASP1;GOLGA5;SCP2;SCRN1;SESN1;ARL6IP5;FAM63A;NBN;TNPO1;TEAD1;HEXIM1;RAB2A;NCOA3;NEK7;ANXA11;VEZF1;KTN1;INPP4A;PTP4A2;RAP2A;TMBIM4;WNK1;SCD;PKN2;TLL1;NDUFAF1;ESYT1;STAMBP;DYNLRB1;CPEB3;CD46;IL6ST;BMPR1A;ALDH9A1
ChEA_2016,NR3C1 23031785 ChIP-Seq PC12 Mouse,26/918,0.0014848694673905,0.0228763600324226,0,0,2.0007855716670484,13.029972801919817,PARG;KCNA4;ZBTB20;PIK3R1;EEA1;UCHL1;GOLGA5;CTNNA1;BBX;TEAD1;PAK2;TRPM3;LYPLA1;PARVA;EXT1;ZEB1;SCD;GNAQ;PLSCR4;SSPN;TLL1;IL6ST;CUEDC1;FERMT2;MON1B;DDR2
ChEA_2016,EOMES 20176728 ChIP-ChIP TSCs Mouse,42/1744,0.001510703021009,0.0228763600324226,0,0,1.7214494575465251,11.181124362540151,NFAT5;LEPROT;YWHAB;TUFT1;F11R;PPP1R9A;EHBP1;STK3;RMND5B;NIPBL;LASP1;CCDC91;CTNNA1;FYN;TNPO1;RREB1;TEAD1;ZC3H14;HIST1H1C;NCOA2;SMAD3;HSPA4;USP22;ATRX;GTPBP6;HUS1;GTPBP8;CACYBP;VEZF1;PEX1;SMAD5;TPD52L2;ATG12;KTN1;EXT1;TGFBR3;MSRA;RAP2A;TMBIM4;PKN2;STAMBP;BMPR1A
ChEA_2016,ASH2L 23239880 ChIP-Seq MESCs Mouse,70/3336,0.0017506264235053,0.0258929861709165,0,0,1.5314305492691498,9.72118666050467,KDM5A;GMFB;CSE1L;WASL;PPP1R9A;EEA1;YY1;SCPEP1;LASP1;ARL6IP5;SPIN1;MLX;TNPO1;TNS3;TEAD1;HTATIP2;HUS1;H2AFV;GTPBP8;ATP11B;ATG12;PIAS1;PTP4A2;COX7A2L;TMBIM4;TST;TMEM33;RASA1;EHHADH;KIF20B;IL6ST;CUEDC1;SKAP2;NFAT5;LEPROT;CSTF2T;PIK3R1;AAAS;TOB2;TOB1;NSL1;MTDH;MYL12B;RMND5B;LEPROTL1;RREB1;KLHDC10;FKTN;HEXIM1;ATF7IP;SPEN;NTRK2;SMAD3;HSPA4;ST8SIA3;MRPL24;TPD52L2;MED13L;MSRA;GLB1L;CAPZA1;YIPF6;TLL1;NDUFAF1;DYNLRB1;CDK13;CPEB3;SERINC3;GRSF1;FERMT2
ChEA_2016,STAT3 18555785 ChIP-Seq MESCs Mouse,46/1997,0.0021787426028073,0.0310218939776454,0,0,1.6475580865052042,10.097895632105828,SCARB1;CNTNAP2;NFAT5;POP4;PRIM1;CELF2;SDC3;UBE3A;PIK3R1;EPX;PPP1R9A;MTDH;EEA1;YY1;UCHL1;GOLGA5;TPR;ARL6IP5;TNS3;RREB1;PAK2;SMAD2;ATF7IP;NQO1;BAD;NCOA3;HUS1;NR1D2;PHKB;WIPI2;KTN1;EXT1;SLC25A16;COX7A2L;RAP2A;RAB14;FEZ2;PKN2;TCF4;NDUFAF1;FBXL5;SERINC3;RHOQ;TRIM33;SLC25A36;SKAP2
ChEA_2016,PU 27001747 Chip-Seq BMDM Mouse,46/2000,0.0022437218914649,0.0310218939776454,0,0,1.6447505218449536,10.032351917004258,DENND1B;CSTB;GMFB;VPS4B;CCDC69;PIK3R1;ITGAE;F11R;TROVE2;NSL1;MYL12B;TRAK2;EEA1;RMND5B;AKAP10;LASP1;SESN1;PHACTR2;FYN;UBXN4;TNS3;RNF130;CEP290;HEXIM1;NCOA2;LYPLA1;HSPA4;NEK7;HUS1;VEZF1;AES;INPP4A;EXT1;ALDH3A2;SLC25A16;PTP4A2;RAP2A;GLB1L;MAFG;EHHADH;ESYT1;SCLY;PTPN4;RHOQ;ZCCHC2;ALDH9A1
ChEA_2016,BRD4 27068464 Chip-Seq AML-cells Mouse,46/2000,0.0022437218914649,0.0310218939776454,0,0,1.6447505218449536,10.032351917004258,NCKAP1;DENND1B;CSTB;SP140;VPS4B;SDC3;ITGAE;TOB2;TOB1;YY1;RMND5B;AKAP10;LASP1;ARL6IP5;UBXN4;TNS3;RNF130;BPTF;KLHDC10;HIST1H1C;SPEN;NCOA2;LYPLA1;HSPA4;NCOA3;USP22;NEK7;ERAP1;NAGA;CACYBP;VEZF1;NPM3;LSM4;SMAD5;AES;GLB1L;WNK1;MAFG;PSMC2;TCF4;TRIM16;ESYT1;KIF20B;PTPN4;BMPR1A;ALDH9A1
ChEA_2016,PAX3-FKHR 20663909 ChIP-Seq RHABDOMYOSARCOMA Human,28/1063,0.0028172997866518,0.0381234609427788,0,0,1.85642227905655,10.900867765039994,SCARB1;SDC3;KCNA4;ZBTB20;CSTF2T;PIK3R1;VLDLR;PPP1R9A;TRAK2;EEA1;CHL1;FYN;ANKS1A;TNS3;TRPM3;HTATIP2;HIST1H1C;NEK7;ATP11B;MED13L;TGFBR3;COX7A2L;DYNC1LI2;ZEB1;RASA1;EHHADH;PKN2;TRIM33
ChEA_2016,WT1 20215353 ChIP-ChIP NEPHRON PROGENITOR Mouse,39/1663,0.0035503515754385,0.0470421583745606,0,0,1.663184417643395,9.381538722936313,NCKAP1;NFAT5;CCDC69;UBE3A;CHD4;PIK3R1;VLDLR;WASL;PPP1R9A;SLC4A4;TOB1;EHBP1;MTDH;LASP1;SPIN1;BBX;FYN;RREB1;PTRF;HIST1H1C;HEXIM1;NCOA2;PLA2G12A;SMAD3;GTPBP6;PARVA;VEZF1;DYNLL1;ALDH4A1;TGFBR3;DYNC1LI2;RAP2A;WNK1;TMEM106B;PIN1;SYNC;RHOQ;TRIM33;SKAP2
ChEA_2016,GATA6 25053715 ChIP-Seq YYC3 Human,45/2000,0.0037989917412588,0.049309362192666,0,0,1.6017752369489997,8.926724756200057,RTN3;NFAT5;GMFB;YWHAB;RNF14;TUFT1;POP4;F11R;EPX;TOB2;TOB1;EHBP1;TRAK2;NIPBL;FAM63A;SPTAN1;FBXO9;HTATIP2;BPTF;HIST1H1C;SPEN;GSTM3;NQO1;LYPLA1;USP22;WWP1;ANXA11;CACYBP;ATP11B;MED13L;TJP1;ALDH3A2;TGFBR3;EXT2;PTP4A2;RAP2A;RAB14;CAPZA1;MAFG;ESYT1;CDK13;CD46;SERINC3;TRIM33;BMPR1A
ChEA_2016,SOX17 20123909 ChIP-Seq XEN Mouse,44/1947,0.0038907594776055,0.049490460555143,0,0,1.607388005780347,8.919638602058516,CNTNAP2;NFAT5;LEPROT;PCOLCE2;ZFAND6;ZBTB20;CSTF2T;TTK;TOB2;CLCN3;EEA1;CST3;BBX;FYN;TEAD1;PAK2;ZC3H14;HIST1H1C;HEXIM1;SMAD2;ATF7IP;RRM1;ANKRD46;BAD;DENND2A;NEK7;GTPBP6;AMMECR1;MINA;WIPI2;KTN1;TGFBR3;MSRA;PTP4A2;WNK1;TMEM33;ACOX1;TCF4;DYNLRB1;CPEB3;CD46;RHOQ;SKAP2;BMPR1A
ChEA_2016,SMARCD1 25818293 ChIP-Seq ESCs Mouse,47/2119,0.0040578566049256,0.0499637486385512,0,0,1.5804859065728631,8.703894528127606,DENND1B;CNTNAP2;NFAT5;ZFYVE9;YWHAB;PON2;ZBTB20;VLDLR;PPP1R9A;CLCN3;ATP2C1;SLC4A4;PCSK5;EHBP1;NIPBL;KCNV2;GOLGA5;PDZD2;CHL1;SESN1;RGS20;FYN;PDE8B;ZC3H14;AASS;ATF7IP;NCOA2;GSTM2;LYPLA1;SCAF11;USP22;ATP11B;MYRIP;EXT1;NELL2;EXT2;MSRA;COX7A2L;ZEB1;RASA1;TLL1;MXRA7;FKBP9;PPIG;KIF20B;SYNC;SLC25A36
ChEA_2016,FLI1 21571218 ChIP-Seq MEGAKARYOCYTES Human,109/5834,0.0041469221375617,0.0499637486385512,0,0,1.3930588262191637,7.641469385473861,NCKAP1;SCARB1;POP4;F11R;YY1;GOLGA5;SCP2;ZNF329;ARL6IP5;SLC39A6;TNS3;PTRF;EBF2;ANXA11;DNAJB14;INPP4A;PPIG;TCTA;STAMBP;KIF20B;IL6ST;ZNF552;NPR3;PIK3R1;AAAS;MYL12B;COMMD9;BAG5;NTHL1;SCAI;TRPM3;KLHDC10;HEXIM1;SMAD2;MOAP1;HSPA4;PHKB;MRPL24;LSM4;MED13L;EXT1;SETX;MSRA;GNAQ;CDC16;NDUFAF3;NDUFAF1;DYNLRB1;FBXL5;SERINC3;GRSF1;ZCCHC2;MON1B;KDM5A;CNTNAP2;YWHAB;RNF14;KIAA1033;WASL;ITGAE;PPP1R9A;PCSK5;EEA1;SCPEP1;NIPBL;AKAP10;LASP1;SCRN1;SPIN1;MLX;CD36;UBXN4;HTATIP2;LYPLA1;AKTIP;DENND2A;PEX1;WIPI2;MYRIP;DYNLL1;PTP4A2;RAP2A;TMBIM4;TMEM33;EHHADH;CD46;ALDH9A1;NFAT5;PCOLCE2;VPS4B;CCDC69;CSTF2T;TTK;CLCN3;EHBP1;NSL1;CST3;PAK2;RRM1;BAD;TPD52L2;NELL2;ERP44;GLB1L;RAB14;CAPZA1;PSMC2;ESYT1;PTPN4
ChEA_2016,NANOG 21062744 ChIP-ChIP HESCs Human,23/840,0.0041636457198792,0.0499637486385512,0,0,1.9190973403620712,10.519271483741868,HEXIM1;SMAD2;NQO1;LEPROT;GMFB;YWHAB;TUFT1;CACYBP;PHKB;MINA;VLDLR;WIPI2;EHBP1;NSL1;MTDH;EXT1;CST3;RMND5B;UCHL1;CPEB3;GRSF1;TNPO1;SLC25A36
ChEA_2016,SFPI1 20887958 ChIP-Seq HPC-7 Mouse,51/2369,0.0049737301285565,0.0577069462699765,0,0,1.53587949728162,8.145667757703508,KDM5A;DENND1B;YWHAB;RNF14;CSE1L;VLDLR;EEA1;YY1;LASP1;NEK1;UBXN4;RAB2A;USP8;NCOA3;AES;SLC25A16;RAP2A;TMEM33;TMEM106B;PPIG;KIF20B;VAMP3;ALDH9A1;NFAT5;PARG;SP140;WRB;SLC5A3;NSL1;MYL12B;NTHL1;GRK4;TPR;CTNNA1;KLHDC10;FKTN;HEXIM1;SMAD2;BAD;PHKB;MINA;LSM4;TPD52L2;MED13L;SETX;CDC16;PSMC2;PIN1;ZCCHC2;TRIM33;MON1B
ChEA_2016,SALL4 18804426 ChIP-ChIP XEN Mouse,26/1005,0.0049903805736614,0.0577069462699765,0,0,1.8145508227522495,9.617560486710792,NCKAP1;LEPROT;VPS4B;TTK;PPP1R9A;CLCN3;EHBP1;STK3;CST3;BBX;LYPLA1;KCNB1;DENND2A;NEK7;MYRIP;SMAD5;KTN1;NELL2;MSRA;PTP4A2;WNK1;NMT2;IL6ST;CUEDC1;RHOQ;SLC25A36
ChEA_2016,TCF3 18467660 ChIP-ChIP MESCs Mouse,33/1388,0.0059196421573257,0.065468291612598,0,0,1.6733280815954228,8.583301720359392,NCKAP1;GMFB;PCOLCE2;CSE1L;NPR3;UBE3A;TTK;WASL;HIGD1A;PPP1R9A;MTDH;CST3;YY1;TNPO1;HTATIP2;SMAD2;LYPLA1;KCNB1;NEK7;AMMECR1;WIPI2;MYRIP;SMAD5;EXT1;NELL2;EXT2;GNAQ;PKN2;FBXL5;IL6ST;GRSF1;SLC25A36;VAMP3
ChEA_2016,SOX2 20726797 ChIP-Seq SW620 Human,54/2564,0.0059748140774335,0.065468291612598,0,0,1.5033524438830046,7.69746863846933,CLIC5;CETN2;QPRT;FAM69A;VLDLR;WASL;F11R;COMT;ARL6IP5;SLC39A6;NEK1;PHACTR2;TNS3;PTRF;ZNF124;HTATIP2;HUS1;DNAJB14;ALDH3A2;TGFBR3;RAP2A;TMBIM4;RASA1;FEZ2;MXRA7;TRIM16;TCTA;IL6ST;CUEDC1;RHOQ;VAMP3;ZNF552;CSTB;RTN3;PARG;PRIM1;CCDC69;TTK;PIK3R1;PAPSS2;TRAK2;LEPROTL1;FYN;ATF7IP;SMAD3;CAV1;WWP1;SMAD5;EXT1;TJP1;SSPN;RAB9A;ZCCHC2;MON1B
ChEA_2016,LXR 22158963 ChIP-Seq LIVER Mouse,44/2000,0.0062791914911454,0.065468291612598,0,0,1.559176891615542,7.905828335743581,DENND1B;SCARB1;LEPROT;GMFB;QPRT;PIK3R1;UQCR10;TMEM140;TOB2;SLC4A4;TOB1;PAPSS2;TRAK2;LRP6;SCP2;ME1;TLK1;FAM63A;CD36;RREB1;TEAD1;AASS;HTATIP2;HIST1H1C;SPEN;GSTM3;NCOA2;PLA2G12A;NR1D2;MYRIP;LSM4;ALDH4A1;ALDH3A2;TGFBR3;PTP4A2;ACOX1;EHHADH;FEZ2;TMEM106B;GRSF1;FERMT2;ZCCHC2;MON1B;PCYOX1
ChEA_2016,KLF6 26769127 Chip-Seq PDAC-Cell line Human,44/2000,0.0062791914911454,0.065468291612598,0,0,1.559176891615542,7.905828335743581,NCKAP1;RTN3;PCOLCE2;YWHAB;TUFT1;ZBTB48;KIAA1033;CHD4;YY1;LASP1;ARL6IP5;CTNNA1;TEAD1;HEXIM1;SPEN;GSTM3;NCOA2;CAV1;AKTIP;NEK7;WWP1;ANXA11;PARVA;CACYBP;VEZF1;MED13L;TJP1;TGFBR3;PTP4A2;MAFG;NMT2;PKN2;ESYT1;STAMBP;KIF20B;CDK13;FBXL5;SYNC;CD46;FERMT2;TRIM33;SLC25A36;VAMP3;BMPR1A
ChEA_2016,KDM2B 26808549 Chip-Seq DND41 Human,44/2000,0.0062791914911454,0.065468291612598,0,0,1.559176891615542,7.905828335743581,KDM5A;DENND1B;SCARB1;LEPROT;ZFYVE9;WRB;CELF2;ZBTB48;CHD4;PIK3R1;ITGAE;AAAS;PCSK5;TROVE2;TOB1;EHBP1;YY1;TNS3;HRAS;HEXIM1;SPEN;NCOA2;BAD;AKTIP;USP22;NEK7;CACYBP;WIPI2;LSM4;ALDH4A1;TGFBR3;PTP4A2;ZEB1;WNK1;SCD;MAFG;NMT2;PKN2;CDK13;ZCCHC2;TRIM33;SLC25A36;SIDT2;ALDH9A1
ChEA_2016,RARB 27405468 Chip-Seq BRAIN Mouse,44/2000,0.0062791914911454,0.065468291612598,0,0,1.559176891615542,7.905828335743581,DENND1B;CNTNAP2;CELF2;CHD4;PIK3R1;VLDLR;TOB1;RMND5B;UCHL1;LASP1;SCRN1;NTHL1;CHL1;CTNNA1;PDE8B;TRPM3;KLHDC10;HIST1H1C;HEXIM1;SMAD2;ATF7IP;SPEN;LYPLA1;KCNB1;HSPA4;AKTIP;ST8SIA3;GTPBP6;HUS1;WWP1;H2AFV;NR1D2;MINA;TPD52L2;KTN1;EXT1;SETX;TGFBR3;TST;EHHADH;CDK13;IL6ST;GRSF1;ZCCHC2
ChEA_2016,PPARG 23326641 ChIP-Seq C3H10T1-2 Mouse,22/838,0.0080758129277326,0.0828422100328702,0,0,1.8313937085625616,8.825269706026019,USP8;RTN3;NFAT5;WRB;CSE1L;WWP1;NR1D2;CACYBP;WIPI2;TOB1;NSL1;AURKA;EXT2;MSRA;RAP2A;CCDC91;TMBIM4;SESN1;TMEM106B;TEAD1;ZC3H14;FBXO9
ChEA_2016,PPARG 20176806 ChIP-Seq 3T3-L1 Mouse,40/1807,0.0082680348232164,0.0834677801200901,0,0,1.5613599756214358,7.487280714123856,CNTNAP2;CCDC69;ZBTB20;UBE3A;CHD4;TTK;PIK3R1;VLDLR;WASL;TMEM140;CCDC91;PDZD2;BAG5;SCRN1;TPR;CD36;RREB1;PTRF;SMAD2;NCOA3;CAV1;DENND2A;NR1D2;PARVA;EXT1;TGFBR3;MSRA;COX7A2L;RAP2A;ZEB1;TST;CAPZA1;SSPN;PKN2;TCF4;DYNLRB1;CPEB3;PTPN4;SKAP2;VAMP3
ChEA_2016,CEBPD 23245923 ChIP-Seq MEFs Mouse,15/504,0.0094695752359865,0.0941039039076165,0,0,2.0676999246582715,9.634801843831152,ZFAND6;CELF2;ZBTB20;ATP2C1;EXT1;EEA1;NIPBL;AKAP10;RASA1;BBX;PKN2;FYN;KIF20B;CPEB3;TRPM3
ChEA_2016,POU5F1 18555785 ChIP-Seq MESCs Mouse,16/555,0.0099782165235402,0.0947383323776528,0,0,2.0027698659489404,9.227463563768552,ATF7IP;MOAP1;NFAT5;KCNB1;WRB;ANXA11;CSTF2T;WIPI2;AAAS;NSL1;LRP6;AURKA;TGFBR3;TMBIM4;PSMC2;NDUFAF1
ChEA_2016,TCF7 22412390 ChIP-Seq EML Mouse,43/2000,0.0101292556630194,0.0947383323776528,0,0,1.5169510228671297,6.966335810329569,KDM5A;NFAT5;SP140;ZFAND6;CELF2;CHD4;TOB2;TOB1;LRP6;YY1;GOLGA5;BBX;NEK1;FAM63A;RREB1;HIST1H1C;SMAD2;NCOA2;GSTM2;PLA2G12A;SMAD3;NCOA3;NR1D2;CACYBP;DNAJB14;ATP11B;SMAD5;MED13L;AES;KTN1;INPP4A;SETX;MSRA;PTP4A2;WNK1;RASA1;EHHADH;NMT2;PKN2;CDK13;CUEDC1;ZCCHC2;TRIM33
ChEA_2016,FOXA1 26743006 Chip-Seq LNCaP-abl Human,43/2000,0.0101292556630194,0.0947383323776528,0,0,1.5169510228671297,6.966335810329569,DENND1B;RTN3;PRIM1;ZFAND6;VPS4B;FAM69A;F11R;TOB1;LRP6;SCP2;SESN1;DNAJB4;ME1;BBX;TLK1;ZNF148;UBXN4;TNPO1;CEP290;HEXIM1;SMAD2;ATF7IP;RRM1;SMAD3;NEK7;WWP1;NR1D2;CACYBP;ATP11B;SLC25A16;CDC16;NMT2;TMEM106B;TCF4;ESYT1;SCLY;CPEB3;CD46;IL6ST;CUEDC1;SLC25A36;VAMP3;ALDH9A1
ChEA_2016,KDM2B 26808549 Chip-Seq HPB-ALL Human,43/2000,0.0101292556630194,0.0947383323776528,0,0,1.5169510228671297,6.966335810329569,NCKAP1;LEPROT;ZFYVE9;CCDC69;FAM69A;ZBTB48;PIK3R1;WASL;ITGAE;AAAS;TOB2;TOB1;EEA1;YY1;SCRN1;SESN1;ZNF148;UBXN4;RREB1;HRAS;ZC3H14;HEXIM1;SPEN;BAD;NEK7;ERAP1;H2AFV;CACYBP;VEZF1;MED13L;KTN1;PIAS1;ALDH4A1;TJP1;PTP4A2;WNK1;GNAQ;PKN2;DYNLRB1;CDK13;ZCCHC2;TRIM33;ALDH9A1
ChEA_2016,VDR 23849224 ChIP-Seq CD4+ Human,47/2231,0.0103192142502581,0.09503290958002,0,0,1.4899086420825551,6.814466165887576,NCKAP1;RTN3;UBE2D4;POP4;VPS4B;CSTF2T;AAAS;TMEM140;TOB2;NSL1;MTDH;YY1;NIPBL;GOLGA5;SCP2;LEPROTL1;DNAJB4;TPR;ARL6IP5;NEK1;ANKS1A;ZNF148;UBXN4;CEP290;HIST1H1C;MOAP1;ANKRD46;HSPA4;ATRX;WWP1;DNAJB14;MRPL24;LSM4;EXT1;SLC25A16;DYNC1LI2;CDC16;PSMC2;TMEM106B;PKN2;NDUFAF1;STAMBP;SCLY;CDK13;SERINC3;PTPN4;ZNF552
ChEA_2016,SMAD4 21799915 ChIP-Seq A2780 Human,51/2464,0.0104595969663544,0.09503290958002,0,0,1.467348049470988,6.691452448928335,NCKAP1;CLIC5;DENND1B;CNTNAP2;GMFB;ZFYVE9;ZBTB20;ITGAE;SLC4A4;NIPBL;CCDC91;TEAD1;FBXO9;HTATIP2;MYRIP;INPP4A;ZEB1;TMEM33;PLSCR4;FKBP9;KIF20B;CD46;SKAP2;DDR2;SDC3;KCNA4;PIK3R1;MTDH;LRP6;PDZD2;ZNF148;RREB1;ZC3H14;TRPM3;KLHDC10;FKTN;ATF7IP;NEK7;AMMECR1;WWP1;PHKB;MINA;EXT1;EXT2;MSRA;NOVA1;GNAQ;SSPN;CDK13;TRIM33;SLC25A36
ChEA_2016,BRD4 25478319 ChIP-Seq HGPS Human,48/2326,0.0136588638918783,0.1216882525361791,0,0,1.4567498641247545,6.254361209340382,NCKAP1;LEPROT;CSE1L;KCNA4;WBP1L;ZBTB20;PIK3R1;ITGAE;PPP1R9A;SLC4A4;MTDH;NIPBL;CCDC91;SCP2;SESN1;LEPROTL1;CTNNA1;TEAD1;PTRF;KLHDC10;FKTN;SMAD3;ANKRD46;HSPA4;CAV1;DENND2A;ANXA11;PARVA;PHKB;MRPL24;MED13L;PIAS1;EXT1;PTP4A2;COX7A2L;RAP2A;GNAQ;FEZ2;SSPN;TCF4;MXRA7;FKBP9;KIF20B;SYNC;CUEDC1;FERMT2;VAMP3;DDR2
ChEA_2016,NFE2L2 22581777 ChIP-Seq LYMPHOBLASTOID Human,15/527,0.0137760285890014,0.1216882525361791,0,0,1.972450657894737,8.451606395206493,SPEN;ANKRD46;CELF2;CCDC69;ATP2C1;EHBP1;STK3;SETX;EXT2;CCDC91;COMMD9;KAT6B;NEK1;TLK1;RREB1
